row_id,label,raw_logit,scaled_logit,polynomial_score,plaintext_decision,x_0,x_1,x_2,x_3
1,1,2.039728605959,0.175826141437,0.534616007321,True,-0.035036328787,-0.091828496051,-0.645550615233,0.305929125853
2,0,-4.962478390119,-0.427769373216,0.416042537792,False,0.428811901823,-1.085527170849,1.570276746005,-0.289554667794
5,0,-7.461590441392,-0.643194713485,0.374354998613,False,1.250483700795,0.289810267020,-0.147138372083,0.761343158661
6,1,5.982645979116,0.515708587417,0.601045969896,True,-1.581515806550,0.125494526092,-0.169319555408,0.019590475717
8,0,-3.767796410494,-0.324786887159,0.436154025786,False,1.134096307152,-0.985506666315,0.455902526554,0.570044162945
10,1,4.532924173198,0.390741476328,0.576737438919,True,-0.777630785344,0.242814120789,-0.836342698198,-0.475910299998
13,0,-3.301195448781,-0.284565532980,0.444032763673,False,1.046181818629,-1.033220050243,0.488686324672,0.535486813555
17,0,-4.434856691248,-0.382287985555,0.424912743386,False,-0.690032662433,1.235436939041,0.085864855558,-1.872408344853
18,0,-2.193682076362,-0.189097046490,0.462774928538,False,-0.089799216301,1.270410815306,-1.158086695936,-2.411765926201
19,0,-4.413398931534,-0.380438310513,0.425273901210,False,0.161672778680,1.111047429904,-0.625138061688,-0.126630691266
23,1,2.524637538880,0.217625656518,0.542831026523,True,-0.210209374464,-0.255093996067,-0.388586119631,0.507102536238
24,1,5.443514817294,0.469235075385,0.592026042215,True,-2.252949091349,0.799373496450,-0.158327475508,-2.614776645635
25,0,-7.226393237005,-0.622920537399,0.378251501547,False,1.705839272298,0.319131627151,-0.710705836649,1.087806729555
26,1,2.109300527970,0.181823293492,0.535795144716,True,0.143186481393,0.247749399227,-1.242486075576,-0.225988546899
28,0,-6.141281030599,-0.529383048283,0.396304970287,False,-0.732074137153,1.529436086394,0.269990212281,-0.828291859073
29,1,2.860199223656,0.246551326372,0.548510662284,True,-1.484778232613,-1.775304910153,2.518990836744,0.117096705606
30,1,3.656478209297,0.315191174410,0.561967410089,True,-1.720119096533,-1.641727927661,2.427924730861,-0.121094902960
31,0,-9.489148289916,-0.817971726468,0.341048716600,False,1.319170190429,1.606829449301,-1.251329224474,-1.500937860585
33,1,4.693393795750,0.404574078602,0.579436210444,True,-2.307926404443,1.265116918020,-0.413319444891,-2.466694308445
34,0,-5.364421915896,-0.462417207740,0.409299324158,False,0.465967285417,0.765099780794,-0.321648064414,0.596579009745
35,1,5.504855485935,0.474522687202,0.593053572905,True,-0.865053149581,-1.513461919542,0.955471710168,0.511421405563
36,1,6.553653333293,0.564929851229,0.610570000878,True,-1.241668835322,-0.332835390027,-0.156167089650,0.546594659125
38,1,1.381785712637,0.119110968703,0.523458101324,True,0.367542428214,0.326918779288,-1.439188864281,-1.215844762817
39,1,3.242010950088,0.279463784636,0.554967061079,True,-0.395893491855,-0.226822876849,-0.401738585389,0.255944775234
42,1,6.325537164183,0.545266065715,0.606768951645,True,-0.860553727537,-0.257920254134,-0.608826346621,0.179422046364
43,1,5.771225703596,0.497484000500,0.597511858179,True,-1.098777033704,-1.492952336830,1.110937016964,0.275692268347
44,1,4.289370136186,0.369746934979,0.572637949642,True,-0.565244004194,-1.319449122547,0.732285294192,0.900806846126
46,0,-7.069663160863,-0.609410286842,0.380851466850,False,1.680600326772,0.233968189195,-0.627681039739,1.129754642668
47,0,-6.707262969824,-0.578171117542,0.386873378267,False,0.927790776108,0.672507809549,-0.431182147472,-0.140231550467
49,1,1.910477890063,0.164684632421,0.532425006921,True,0.250979275898,0.036078893219,-1.045393821764,0.634220461334
50,0,-5.055924492400,-0.435824497583,0.414473701214,False,0.130138157467,0.841417287155,-0.120441684490,0.491058294613
56,0,-5.326795868438,-0.459173814122,0.409930008532,False,0.502032965235,-0.322234152849,0.789994859152,0.410832314255
59,0,-6.316932876630,-0.544524369650,0.393374519869,False,0.816887053081,0.761906365334,-0.481828648169,0.292967745647
60,1,4.556038306212,0.392733931996,0.577126283569,True,-0.725184397149,-2.009585480700,1.544365861539,0.057243380662
66,0,-5.071607642819,-0.437176396956,0.414210468011,False,0.992716030127,-0.166397308599,0.048774031552,0.760727540824
68,1,3.151845635404,0.271691466630,0.553442997942,True,-1.530545791213,-2.508902457318,3.279455822568,-0.038392134559
70,0,-3.869121337461,-0.333521172146,0.434444727828,False,-0.296364870182,-0.433192654736,1.442898746331,0.918087095658
71,1,3.171486095770,0.273384489099,0.553775014333,True,-0.321234722493,-0.229650842626,-0.434128336457,0.887229848082
72,1,3.598338361704,0.310179475777,0.560985985637,True,-0.169009080756,0.258354270888,-1.328855690463,-1.462664565571
74,0,-6.485639616420,-0.559067017630,0.390562756374,False,1.171462601155,0.734002403509,-0.781588486108,0.557084977965
79,1,4.735931263889,0.408240840379,0.580151294928,True,-0.806525511280,-1.406388577657,0.973135098252,0.776151392380
80,1,5.804015215589,0.500310481120,0.598060232759,True,-1.532971260908,0.279205395360,-0.401344538339,-1.269532364924
83,0,-3.770440442766,-0.325014804732,0.436109414734,False,-0.578214994303,-0.012676193078,1.270732259361,0.907592959033
85,0,-6.738763597527,-0.580886495365,0.386349392490,False,1.325708413086,0.103926163922,-0.202101062554,0.745298917036
89,1,2.152820227253,0.185574724334,0.536532657420,True,0.060829482128,0.381326381720,-1.360081628153,-1.403441175158
92,0,-5.778667744562,-0.498125510034,0.402363672109,False,0.127371715945,1.426956481186,-0.654966506935,-1.339875054263
93,1,4.868573413027,0.419674693494,0.582380250694,True,-1.152313125675,0.237503146415,-0.527565597549,-0.928270104775
94,0,-5.326163476384,-0.459119301451,0.409940609623,False,0.576695249770,0.715968998560,-0.445709195960,-0.491372329404
95,0,-5.899952944705,-0.508580385596,0.400335849459,False,1.463397757966,-0.098556868731,-0.300643982101,1.483949649636
96,1,4.641867374356,0.400132462286,0.578569840658,True,-0.492652156833,0.190507000184,-1.139621467925,-1.071437043727
98,1,3.461385608585,0.298374045354,0.558673433466,True,-0.174405469614,0.285916690952,-1.322967894435,-1.531766474772
100,0,-3.415785334134,-0.294443267366,0.442096785529,False,1.191780303820,-1.140293392129,0.464539488043,0.316418490247
101,0,-0.751821026828,-0.064807538519,0.487234003683,False,-0.454407069462,1.311412903642,-1.180858949834,-3.007865337686
103,1,6.526682196710,0.562604918950,0.610120856532,True,-1.915949410632,0.241396722484,-0.069806638648,-0.116179504723
104,0,-5.280998541195,-0.455226050035,0.410697815498,False,-0.861784038252,1.594107018726,0.123757519490,-1.068955483452
