row_id,label,raw_logit,scaled_logit,polynomial_score,plaintext_decision,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
0,0,-2.773719475848,-0.088051055594,0.482653942048,False,-0.168445281626,-0.738704023447,-0.687861575716,-0.381671547931,-0.397504016671,0.111074145730,0.167368958005,-0.594211894547,-0.487975475682,-0.852892175754,-0.511697362285,-0.510930572023,-0.348885499296,0.177220314923,-1.045792137247,-0.249781977539
3,1,3.037931570830,0.096438404808,0.518998365747,True,-0.168445281626,-0.102948920026,0.239211047768,-0.381671547931,-0.397504016671,2.060110956557,1.444198628697,0.974990472674,-0.458476850524,1.127270963572,1.240934348706,-0.510930572023,-0.233594210670,2.199761068763,0.927677388498,-0.249781977539
4,1,8.248513279419,0.261847064081,0.551583871624,True,-0.168445281626,0.174152614706,0.301892919640,-0.381671547931,-0.082247535438,0.358404594031,-0.155773219824,-0.594211894547,3.332096482264,0.775688415055,1.406749370420,0.908106594918,-0.348885499296,-1.381446733621,-0.170645844036,-0.249781977539
5,0,-4.036806497068,-0.128147448360,0.474754952673,False,-0.168445281626,-0.738704023447,-1.166101042588,-0.381671547931,4.614593948931,0.449046876189,0.702496339250,0.195837908394,-0.487975475682,-1.692504785664,-0.025117668937,-0.276119210197,-0.348885499296,-1.342255187883,2.508940883171,-0.249781977539
8,0,-2.529272961685,-0.080291159975,0.484182641485,False,-0.168445281626,-0.738704023447,-1.166101042588,-0.381671547931,-0.397504016671,-1.074563344007,-0.056420525880,1.653343579337,-0.221258739880,0.285984151049,-0.407295311577,-0.510930572023,1.543578823763,-0.237824579290,-1.192137671228,-0.249781977539
9,0,-2.003795362559,-0.063610000364,0.487468829928,False,-0.168445281626,0.096108195114,-0.883645694031,-0.381671547931,-0.397504016671,-0.934272776646,-0.897475509271,-0.594211894547,-0.487975475682,-1.551453215605,-0.310451780376,-0.510930572023,-0.348885499296,-1.381446733621,0.577911562281,-0.249781977539
13,0,-3.891400371163,-0.123531565973,0.475664281503,False,-0.168445281626,0.079447026886,0.823468001633,-0.381671547931,-0.397504016671,-1.376552454915,-0.101178422657,-0.594211894547,-0.487975475682,-1.184802843580,-0.649640343312,-0.510930572023,-0.348885499296,0.989320541369,-1.091159252781,-0.249781977539
16,1,4.410667478434,0.140015575019,0.527583068279,True,-0.168445281626,0.084708448432,0.780906236782,-0.304738585926,0.994745418218,1.600067212940,-0.362348128026,2.980990489567,4.736968505409,-1.327947166905,0.252185515524,1.835334137877,0.719667907483,2.030145198682,0.554496276844,-0.249781977539
18,0,-3.398921986834,-0.107897958474,0.478744102181,False,-0.168445281626,-0.666797928991,-0.713398634626,0.772322882150,-0.397504016671,-1.543716864724,0.501823571283,0.797910344429,-0.465851506814,0.060803899737,-2.239291477406,-0.510930572023,1.419851587188,0.689922831303,-1.210430862976,-0.249781977539
22,0,-3.943621647856,-0.125189317803,0.475337704393,False,-0.168445281626,-0.738704023447,-1.166101042588,-0.381671547931,-0.397504016671,0.333808195857,0.363123275777,-0.427120901741,-0.487975475682,-1.413750050769,-0.387454197867,-0.510930572023,-0.348885499296,0.860823670096,-1.179698300840,-0.249781977539
24,1,6.681135371775,0.212091030537,0.541781933016,True,-0.168445281626,0.827445789945,0.664828696279,-0.381671547931,-0.397504016671,0.448591387334,1.913418777326,1.093951994726,-0.487975475682,0.896231003118,0.486499620282,-0.510930572023,-0.348885499296,1.721110223270,0.713281181214,-0.249781977539
25,0,-2.461570037354,-0.078141946976,0.484606036446,False,-0.168445281626,-0.738704023447,-1.166101042588,-0.381671547931,3.875261490403,0.492773806275,0.633638036517,-0.561520178563,0.292508981620,-0.013698116496,0.821436515994,-0.510930572023,-0.348885499296,-1.381446733621,1.867215716661,-0.249781977539
26,0,-4.641110874842,-0.147330945043,0.470975803827,False,-0.168445281626,-0.738704023447,-1.166101042588,-0.381671547931,-0.397504016671,1.533110351245,0.992193055752,0.459187842708,-0.487975475682,-1.525084524466,0.072198269732,-0.510930572023,-0.348885499296,1.084408226111,-0.720173324137,-0.249781977539
31,1,2.418026508116,0.076759668145,0.515121654625,True,-0.168445281626,-0.579984473489,-0.303257991516,-0.381671547931,-0.397504016671,0.073268570759,-0.466127427146,-0.399877805088,-0.487975475682,0.056199842554,0.937176345966,0.395958978967,-0.348885499296,-1.381446733621,0.211315999657,-0.052877018452
34,0,-2.470016873524,-0.078410089752,0.484553212319,False,-0.168445281626,-0.738704023447,-1.166101042588,-0.381671547931,0.623478902248,0.331530751582,0.358696670601,-0.594211894547,-0.480600819393,-0.561580921268,0.161955688894,-0.510930572023,-0.348885499296,-1.381446733621,0.828162425390,-0.249781977539
