row_id,label,raw_logit,scaled_logit,polynomial_score,plaintext_decision,x_0,x_1,x_2,x_3
1,1,8.773708420122,0.125959007954,0.524805930870,True,-0.035036328787,-0.091828496051,-0.645550615233,0.305929125853
6,1,33.230326123039,0.477068385682,0.593548159904,True,-1.581515806550,0.125494526092,-0.169319555408,0.019590475717
8,0,-29.326587427533,-0.421024689009,0.417356662623,False,1.134096307152,-0.985506666315,0.455902526554,0.570044162945
11,0,-37.147504679358,-0.533305030588,0.395545627187,False,1.059152808739,0.759088645811,-0.720923568277,0.563255950257
13,0,-27.529909573628,-0.395230834318,0.422386477583,False,1.046181818629,-1.033220050243,0.488686324672,0.535486813555
20,0,-7.755127941362,-0.111335842870,0.478072359284,False,-0.062082073477,-1.083050993086,0.734049342029,0.101052463981
23,1,10.366552434747,0.148826539253,0.529305642595,True,-0.210209374464,-0.255093996067,-0.388586119631,0.507102536238
26,1,15.318425010338,0.219917681933,0.543281239133,True,0.143186481393,0.247749399227,-1.242486075576,-0.225988546899
27,0,-34.402713112574,-0.493899661018,0.403183688139,False,1.165451654518,-0.282656416131,0.147904356119,1.554292338975
30,1,22.727170822842,0.326280718866,0.564138359400,True,-1.720119096533,-1.641727927661,2.427924730861,-0.121094902960
33,1,15.319923475918,0.219939194529,0.543285464628,True,-2.307926404443,1.265116918020,-0.413319444891,-2.466694308445
34,0,-38.395543153394,-0.551222390107,0.392079136294,False,0.465967285417,0.765099780794,-0.321648064414,0.596579009745
35,1,25.009498666846,0.359046766846,0.570547067615,True,-0.865053149581,-1.513461919542,0.955471710168,0.511421405563
40,1,20.606032634997,0.295828776645,0.558174711574,True,-1.260439861660,-0.218342394939,0.306118828376,0.459585429200
43,1,26.831167031326,0.385199395703,0.575655659605,True,-1.098777033704,-1.492952336830,1.110937016964,0.275692268347
45,1,18.143342833129,0.260473377367,0.551242566638,True,0.000814925449,-0.240605794590,-0.767040818879,0.848355251925
47,0,-41.230735982303,-0.591925597803,0.384220243121,False,0.927790776108,0.672507809549,-0.431182147472,-0.140231550467
48,0,-39.885343553223,-0.572610584406,0.387946711705,False,1.056973401187,0.174249612389,-0.070975033969,0.767513653730
49,1,12.650666744811,0.181618234483,0.535754829350,True,0.250979275898,0.036078893219,-1.045393821764,0.634220461334
50,0,-39.666569068305,-0.569469766890,0.388553162572,False,0.130138157467,0.841417287155,-0.120441684490,0.491058294613
52,1,27.404277165521,0.393427203204,0.577261572569,True,-0.422967357933,-0.624018867107,-0.392315820772,0.513888649145
53,1,15.096967094625,0.216738339969,0.542656727399,True,-0.764027064009,-1.543842059130,1.494903792961,1.034715656360
54,1,28.653286286138,0.411358497729,0.580759190601,True,-2.551457622552,1.183488437284,-0.327537005927,-1.204725463892
55,1,14.972992135276,0.214958503879,0.542307094778,True,-1.202334044175,0.370021349450,-0.418031972685,-1.351567020944
