row_id,label,raw_logit,scaled_logit,polynomial_score,plaintext_decision,x_0,x_1,x_2,x_3
0,0,-6.730709703662,-0.580192243651,0.386483352307,False,1.489515496860,0.037854910373,-0.281996392781,1.362400918466
5,0,-7.461590441392,-0.643194713485,0.374354998613,False,1.250483700795,0.289810267020,-0.147138372083,0.761343158661
6,1,5.982645979116,0.515708587417,0.601045969896,True,-1.581515806550,0.125494526092,-0.169319555408,0.019590475717
7,1,3.423569233903,0.295114245387,0.558034697488,True,-0.860061603251,-1.805343507981,1.784047270278,1.021754276153
9,1,4.739418297058,0.408541425264,0.580209908559,True,-0.613331577284,-1.439244895007,0.789788671743,0.557084977965
11,0,-6.345098299981,-0.546952250347,0.392904904543,False,1.059152808739,0.759088645811,-0.720923568277,0.563255950257
12,0,-3.607747016279,-0.310990508885,0.438855179658,False,0.094431025343,1.224131906772,-0.865208935534,-0.089645898704
13,0,-3.301195448781,-0.284565532980,0.444032763673,False,1.046181818629,-1.033220050243,0.488686324672,0.535486813555
14,0,-4.318900975212,-0.372292515535,0.426864775967,False,1.325145985330,-0.775253558613,0.176358218636,1.023605901897
19,0,-4.413398931534,-0.380438310513,0.425273901210,False,0.161672778680,1.111047429904,-0.625138061688,-0.126630691266
20,0,0.805973645045,0.069475534978,0.513685338999,True,-0.062082073477,-1.083050993086,0.734049342029,0.101052463981
21,0,-4.297881911631,-0.370480656431,0.427218713332,False,1.246546706507,-0.350503686835,-0.209365732284,0.817498004350
23,1,2.524637538880,0.217625656518,0.542831026523,True,-0.210209374464,-0.255093996067,-0.388586119631,0.507102536238
26,1,2.109300527970,0.181823293492,0.535795144716,True,0.143186481393,0.247749399227,-1.242486075576,-0.225988546899
27,0,-5.594095347919,-0.482215230489,0.405452120572,False,1.165451654518,-0.282656416131,0.147904356119,1.554292338975
29,1,2.860199223656,0.246551326372,0.548510662284,True,-1.484778232613,-1.775304910153,2.518990836744,0.117096705606
30,1,3.656478209297,0.315191174410,0.561967410089,True,-1.720119096533,-1.641727927661,2.427924730861,-0.121094902960
32,1,3.715109087727,0.320245200271,0.562956930920,True,-0.373413957505,0.226556732994,-1.071304706230,-0.761623787834
33,1,4.693393795750,0.404574078602,0.579436210444,True,-2.307926404443,1.265116918020,-0.413319444891,-2.466694308445
