row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
0,1,0.0250838524,-0.0000000000,0.0250838524,0.5049415189,0.0000000000,0.5049415189,0.0010000000,504.9415189270,true,true,false,true,true,false,78.8036810000,76.7486600000,0.5619150000,77.3105750000,1.1996610000,157.3172320000,2,0,0,1,1
1,1,-0.0035887911,0.0000000000,0.0035887911,0.4992930082,0.0000000000,0.4992930082,0.0010000000,499.2930081520,true,false,false,false,false,false,61.4061170000,63.2736670000,0.7969160000,64.0705830000,1.2313110000,126.7109460000,2,0,0,1,1
2,0,-0.0536061180,-0.0000000000,0.0536061180,0.4894395948,0.0000000000,0.4894395948,0.0010000000,489.4395947520,true,false,false,false,true,true,64.1283960000,57.9040100000,0.5587680000,58.4627780000,1.1518910000,123.7465220000,2,0,0,1,1
3,0,-0.0160762347,0.0000000000,0.0160762347,0.4968329818,-0.0000000000,0.4968329818,0.0010000000,496.8329817670,true,false,false,false,true,true,70.7056090000,71.5791130000,0.8562770000,72.4353900000,1.1586150000,144.3024290000,2,0,0,1,1
5,0,-0.0442281113,0.0000000000,0.0442281113,0.4912870621,0.0000000000,0.4912870621,0.0010000000,491.2870620700,true,false,false,false,true,true,82.1729290000,59.7715940000,0.5675250000,60.3391190000,1.1299800000,143.6450750000,2,0,0,1,1
7,0,-0.0499976953,-0.0000000000,0.0499976953,0.4901504540,0.0000000000,0.4901504540,0.0010000000,490.1504540240,true,false,false,false,true,true,72.9587830000,61.2470530000,0.7672500000,62.0143030000,1.1932900000,136.1706540000,2,0,0,1,1
8,0,0.0034657098,0.0000000000,0.0034657098,0.5006827448,-0.0000000000,0.5006827448,0.0010000000,500.6827448250,true,true,false,true,false,true,63.1513230000,52.5779300000,0.5960780000,53.1740080000,1.1967860000,117.5241910000,2,0,0,1,1
9,1,-0.0183517919,0.0000000000,0.0183517919,0.4963846970,-0.0000000000,0.4963846970,0.0010000000,496.3846969880,true,false,false,false,false,false,63.1776820000,72.3330940000,0.8755030000,73.2085970000,1.1496370000,137.5392410000,2,0,0,1,1
10,1,0.0073841600,-0.0000000000,0.0073841600,0.5014546795,-0.0000000000,0.5014546795,0.0010000000,501.4546795140,true,true,false,true,true,false,65.4120900000,59.5251720000,0.5497020000,60.0748740000,1.1304320000,126.6204610000,2,0,0,1,1
12,0,-0.0112542324,-0.0000000000,0.0112542324,0.4977829162,0.0000000000,0.4977829162,0.0010000000,497.7829162200,true,false,false,false,true,true,82.1203700000,79.9677860000,0.9830850000,80.9508710000,1.5829600000,164.6593910000,2,0,0,1,1
