row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
0,0,-0.0880510556,-0.0000000000,0.0880510556,0.4826539420,-0.0000000000,0.4826539420,0.0010000000,482.6539420480,true,false,false,false,true,true,152.4502540000,70.4562610000,0.5734560000,71.0297170000,1.1696150000,224.6531440000,2,0,0,1,1
3,1,0.0964384048,0.0000000000,0.0964384048,0.5189983657,0.0000000000,0.5189983657,0.0010000000,518.9983657470,true,true,false,true,true,false,132.1803950000,61.4442240000,0.5644200000,62.0086440000,1.6928970000,195.8848200000,2,0,0,1,1
4,1,0.2618470641,-0.0000000000,0.2618470641,0.5515838716,-0.0000000000,0.5515838716,0.0010000000,551.5838716240,true,true,false,true,true,false,124.4788920000,81.5534270000,0.5562640000,82.1096910000,1.1351600000,207.7264080000,2,0,0,1,1
6,0,-0.0771548939,-0.0000000000,0.0771548939,0.4848004859,-0.0000000000,0.4848004859,0.0010000000,484.8004859000,true,false,false,false,true,true,128.1395570000,71.9037430000,0.5597010000,72.4634440000,2.4409110000,203.0462450000,2,0,0,1,1
7,0,-0.0665647652,0.0000000000,0.0665647652,0.4868867413,-0.0000000000,0.4868867413,0.0010000000,486.8867412580,true,false,false,false,true,true,133.4988850000,72.6406310000,0.7961290000,73.4367600000,1.3530490000,208.2917990000,2,0,0,1,1
10,1,0.0724161790,-0.0000000000,0.0724161790,0.5142659873,0.0000000000,0.5142659873,0.0010000000,514.2659872690,true,true,false,true,true,false,151.5252490000,77.5735070000,0.6249630000,78.1984700000,1.1853250000,230.9118490000,2,0,0,1,1
11,0,-0.0470139324,0.0000000000,0.0470139324,0.4907382553,0.0000000000,0.4907382553,0.0010000000,490.7382553170,true,false,false,false,true,true,135.1341740000,70.1960620000,0.5698490000,70.7659110000,1.1223970000,207.0250370000,2,0,0,1,1
12,0,-0.1075231866,-0.0000000000,0.1075231866,0.4788179322,0.0000000000,0.4788179322,0.0010000000,478.8179322440,true,false,false,false,true,true,142.3677430000,83.1682070000,0.5741270000,83.7423340000,1.5323910000,227.6451330000,2,0,0,1,1
14,0,-0.1818034286,-0.0000000000,0.1818034286,0.4641847246,-0.0000000000,0.4641847246,0.0010000000,464.1847245660,true,false,false,false,true,true,152.7802090000,87.3594420000,0.5711120000,87.9305540000,1.1572020000,241.8713810000,2,0,0,1,1
17,0,-0.1504593546,0.0000000000,0.1504593546,0.4703595072,-0.0000000000,0.4703595072,0.0010000000,470.3595071520,true,false,false,false,true,true,155.2835960000,74.5295500000,0.5622150000,75.0917650000,1.1309320000,231.5094700000,2,0,0,1,1
18,0,-0.1078979585,-0.0000000000,0.1078979585,0.4787441022,0.0000000000,0.4787441022,0.0010000000,478.7441021810,true,false,false,false,true,true,148.9742410000,86.2401870000,0.5698300000,86.8100170000,1.2567380000,237.0433510000,2,0,0,1,1
19,1,0.1620038361,-0.0000000000,0.1620038361,0.5319147557,-0.0000000000,0.5319147557,0.0010000000,531.9147557080,true,true,false,true,true,false,133.8246400000,81.7685790000,0.5954880000,82.3640670000,1.1908750000,217.3823270000,2,0,0,1,1
22,0,-0.1251893178,0.0000000000,0.1251893178,0.4753377044,-0.0000000000,0.4753377044,0.0010000000,475.3377043930,true,false,false,false,true,true,132.5380330000,67.4502350000,0.5672550000,68.0174900000,1.1293390000,201.6877270000,2,0,0,1,1
24,1,0.2120910305,-0.0000000000,0.2120910305,0.5417819330,-0.0000000000,0.5417819330,0.0010000000,541.7819330160,true,true,false,true,true,false,128.4246120000,71.1341130000,0.5634780000,71.6975910000,1.1304010000,201.2550090000,2,0,0,1,1
25,0,-0.0781419470,0.0000000000,0.0781419470,0.4846060364,0.0000000000,0.4846060364,0.0010000000,484.6060364460,true,false,false,false,true,true,154.2364860000,64.8236710000,0.6203540000,65.4440250000,1.1396690000,220.8227050000,2,0,0,1,1
26,0,-0.1473309450,-0.0000000000,0.1473309450,0.4709758038,-0.0000000000,0.4709758038,0.0010000000,470.9758038270,true,false,false,false,true,true,117.4311860000,68.8059940000,0.9942560000,69.8002500000,1.9473440000,189.1816660000,2,0,0,1,1
27,0,-0.0269011462,-0.0000000000,0.0269011462,0.4947004742,0.0000000000,0.4947004742,0.0010000000,494.7004741930,true,false,false,false,true,true,130.3105960000,76.0669400000,1.1137000000,77.1806400000,1.7499040000,209.2437250000,2,0,0,1,1
30,0,-0.1458132612,-0.0000000000,0.1458132612,0.4712747875,-0.0000000000,0.4712747875,0.0010000000,471.2747875420,true,false,false,false,true,true,125.7367480000,68.8441650000,1.0906870000,69.9348520000,5.6831460000,201.3573310000,2,0,0,1,1
34,0,-0.0784100898,-0.0000000000,0.0784100898,0.4845532123,-0.0000000000,0.4845532123,0.0010000000,484.5532123190,true,false,false,false,true,true,147.8317870000,84.3601890000,0.5619250000,84.9221140000,1.1264240000,233.8832200000,2,0,0,1,1
36,1,0.0121216200,-0.0000000000,0.0121216200,0.5023879591,-0.0000000000,0.5023879591,0.0010000000,502.3879591440,true,true,false,true,true,false,125.9008760000,65.9815530000,0.5639280000,66.5454810000,1.1439470000,193.5923680000,2,0,0,1,1
40,1,0.0440937348,-0.0000000000,0.0440937348,0.5086864657,-0.0000000000,0.5086864657,0.0010000000,508.6864657460,true,true,false,true,true,false,145.0534530000,62.0666210000,0.7656420000,62.8322630000,1.8473970000,209.7365690000,2,0,0,1,1
