row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
1,0,-0.4302922243,0.0000000000,0.4302922243,0.4152324318,-0.0000000000,0.4152324318,0.0010000000,415.2324318220,true,false,false,false,true,true,63.9126610000,83.4862890000,1.2188270000,84.7051160000,36.2872330000,184.9076250000,2,2,2,1,1
2,1,0.5555026452,-0.0000000000,0.5555026452,0.6094340211,0.0000000000,0.6094340211,0.0010000000,609.4340210990,true,true,false,true,true,false,31.3263790000,48.9038250000,1.7508060000,50.6546310000,40.0047900000,121.9901270000,2,2,2,1,1
3,0,-0.3835035849,0.0000000000,0.3835035849,0.4244497938,-0.0000000000,0.4244497938,0.0010000000,424.4497937750,true,false,false,false,true,true,37.9158490000,48.4348050000,1.3027850000,49.7375900000,31.0003070000,118.6565410000,2,2,2,1,1
6,1,0.5690894358,-0.0000000000,0.5690894358,0.6121106189,0.0000000000,0.6121106189,0.0010000000,612.1106188620,true,true,false,true,true,false,31.9108850000,47.1551570000,1.3645710000,48.5197280000,36.8050650000,117.2391850000,2,2,2,1,1
7,1,0.4510701240,0.0000000000,0.4510701240,0.5888608144,-0.0000000000,0.5888608144,0.0010000000,588.8608144240,true,true,false,true,true,false,35.8072570000,58.9672700000,1.7560960000,60.7233660000,32.6299690000,129.1636680000,2,2,2,1,1
9,0,-0.4323388943,-0.0000000000,0.4323388943,0.4148292378,0.0000000000,0.4148292378,0.0010000000,414.8292378140,true,false,false,false,true,true,42.4140160000,51.3239160000,1.5226280000,52.8465440000,34.7395600000,130.0040270000,2,2,2,1,1
11,1,0.4121479894,0.0000000000,0.4121479894,0.5811931539,-0.0000000000,0.5811931539,0.0010000000,581.1931539080,true,true,false,true,true,false,39.6849990000,58.6653900000,1.2523400000,59.9177300000,42.4637090000,142.0701950000,2,2,2,1,1
12,0,-0.5603137709,-0.0000000000,0.5603137709,0.3896181871,0.0000000000,0.3896181871,0.0010000000,389.6181871280,true,false,false,false,true,true,43.3938050000,54.0953380000,1.2863340000,55.3816720000,37.7667700000,136.5460630000,2,2,2,1,1
15,1,0.5628763724,0.0000000000,0.5628763724,0.6108866454,0.0000000000,0.6108866454,0.0010000000,610.8866453580,true,true,false,true,true,false,32.1289790000,62.1378450000,1.2169340000,63.3547790000,36.5738450000,132.0607190000,2,2,2,1,1
17,0,-0.4994543895,0.0000000000,0.4994543895,0.4016074853,0.0000000000,0.4016074853,0.0010000000,401.6074852620,true,false,false,false,true,true,34.9881500000,51.2654830000,1.5363840000,52.8018670000,36.1913080000,123.9841600000,2,2,2,1,1
18,1,0.5412283157,-0.0000000000,0.5412283157,0.6066219782,-0.0000000000,0.6066219782,0.0010000000,606.6219781900,true,true,false,true,true,false,29.7707590000,53.4304850000,1.4064690000,54.8369540000,31.3504580000,115.9614780000,2,2,2,1,1
21,0,-0.4684472222,-0.0000000000,0.4684472222,0.4077158972,-0.0000000000,0.4077158972,0.0010000000,407.7158972230,true,false,false,false,true,true,35.7853520000,57.0682170000,2.2694790000,59.3376960000,36.6321800000,131.7585540000,2,2,2,1,1
22,1,0.5674053558,0.0000000000,0.5674053558,0.6117788551,-0.0000000000,0.6117788551,0.0010000000,611.7788551020,true,true,false,true,true,false,34.2349770000,57.1333690000,1.9749500000,59.1083190000,33.7202000000,127.0672330000,2,2,2,1,1
23,1,0.5215761822,-0.0000000000,0.5215761822,0.6027505079,0.0000000000,0.6027505079,0.0010000000,602.7505078870,true,true,false,true,true,false,35.1197430000,55.0173430000,1.2873760000,56.3047190000,33.9094960000,125.3369430000,2,2,2,1,1
24,0,-0.6099760423,-0.0000000000,0.6099760423,0.3798347197,0.0000000000,0.3798347197,0.0010000000,379.8347196640,true,false,false,false,true,true,29.8835410000,45.7602350000,1.5818740000,47.3421090000,33.4984150000,110.7282620000,2,2,2,1,1
25,0,-0.7478192854,0.0000000000,0.7478192854,0.3526796008,0.0000000000,0.3526796008,0.0010000000,352.6796007820,true,false,false,false,true,true,37.5290430000,46.0648020000,1.2065040000,47.2713060000,37.9942120000,122.7977470000,2,2,2,1,1
