row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
2,0,-0.5690779317,0.0000000000,0.5690779317,0.3878916474,0.0000000000,0.3878916474,0.0010000000,387.8916474460,true,false,false,false,true,true,39.8557700000,67.9867360000,1.3236340000,69.3103700000,30.9830440000,140.1528720000,2,2,2,1,1
3,1,0.2903630392,0.0000000000,0.2903630392,0.5572015187,-0.0000000000,0.5572015187,0.0010000000,557.2015187280,true,true,false,true,true,false,37.0051360000,46.1572000000,1.2112030000,47.3684030000,37.8218420000,122.1975850000,2,2,2,1,1
4,0,-0.3857296660,0.0000000000,0.3857296660,0.4240112558,-0.0000000000,0.4240112558,0.0010000000,424.0112557970,true,false,false,false,true,true,47.2576550000,55.6248540000,2.7272990000,58.3521530000,32.2649700000,137.8793260000,2,2,2,1,1
5,0,-0.6340625082,-0.0000000000,0.6340625082,0.3750896859,0.0000000000,0.3750896859,0.0010000000,375.0896858830,true,false,false,false,true,true,35.3263800000,49.4260540000,1.2364800000,50.6625340000,34.4620940000,120.4534830000,2,2,2,1,1
8,0,-0.4210246890,-0.0000000000,0.4210246890,0.4170581363,0.0000000000,0.4170581363,0.0010000000,417.0581362650,true,false,false,false,true,true,51.6238090000,75.1684240000,10.9881910000,86.1566150000,57.0197760000,194.8056000000,2,2,2,1,1
9,1,0.2754998562,0.0000000000,0.2754998562,0.5542734717,0.0000000000,0.5542734717,0.0010000000,554.2734716680,true,true,false,true,true,false,39.3413700000,64.0436770000,1.2442750000,65.2879520000,34.5296250000,139.1624330000,2,2,2,1,1
10,1,0.3560262536,0.0000000000,0.3560262536,0.5701371720,-0.0000000000,0.5701371720,0.0010000000,570.1371719600,true,true,false,true,true,false,51.8000710000,51.4175120000,11.5536720000,62.9711840000,41.7636200000,156.5382910000,2,2,2,1,1
11,0,-0.5333050306,-0.0000000000,0.5333050306,0.3949389090,-0.0000000000,0.3949389090,0.0010000000,394.9389089740,true,false,false,false,true,true,51.7834840000,92.3409360000,1.2067550000,93.5476910000,48.7959020000,194.1306330000,2,2,2,1,1
12,0,-0.4042741926,0.0000000000,0.4042741926,0.4203579841,0.0000000000,0.4203579841,0.0010000000,420.3579840540,true,false,false,false,true,true,48.7100070000,59.5209900000,1.7812930000,61.3022830000,46.9853190000,157.0018270000,2,2,2,1,1
13,0,-0.3952308343,0.0000000000,0.3952308343,0.4221395256,0.0000000000,0.4221395256,0.0010000000,422.1395256390,true,false,false,false,true,true,40.6783580000,68.2405920000,1.3023140000,69.5429060000,59.3280170000,169.5519070000,2,2,2,1,1
17,0,-0.6277463839,-0.0000000000,0.6277463839,0.3763339624,-0.0000000000,0.3763339624,0.0010000000,376.3339623690,true,false,false,false,true,true,38.8360970000,54.9399830000,1.2645130000,56.2044960000,37.0120390000,132.0561680000,2,2,2,1,1
18,0,-0.1915393973,-0.0000000000,0.1915393973,0.4622667387,0.0000000000,0.4622667387,0.0010000000,462.2667387390,true,false,false,false,true,true,50.5778360000,78.0270240000,2.6825690000,80.7095930000,32.9971140000,164.2898130000,2,2,2,1,1
20,0,-0.1113358429,0.0000000000,0.1113358429,0.4780668390,0.0000000000,0.4780668390,0.0010000000,478.0668389550,true,false,false,false,true,true,43.6805520000,55.9279410000,1.9314150000,57.8593560000,36.3398560000,137.8832920000,2,2,2,1,1
21,0,-0.3854071074,-0.0000000000,0.3854071074,0.4240747998,-0.0000000000,0.4240747998,0.0010000000,424.0747998390,true,false,false,false,true,true,35.7019300000,52.9032910000,1.1979280000,54.1012190000,32.9944480000,122.8000910000,2,2,2,1,1
22,1,0.2948376855,0.0000000000,0.2948376855,0.5580830240,-0.0000000000,0.5580830240,0.0010000000,558.0830240440,true,true,false,true,true,false,34.7377110000,51.5674530000,1.9626930000,53.5301460000,36.8564170000,125.1265490000,2,2,2,1,1
24,1,0.2847719282,0.0000000000,0.2847719282,0.5561000698,0.0000000000,0.5561000698,0.0010000000,556.1000698490,true,true,false,true,true,false,34.9668200000,52.4906350000,1.2884580000,53.7790930000,35.1197730000,123.8690130000,2,2,2,1,1
25,0,-0.5184869029,-0.0000000000,0.5184869029,0.3978580801,0.0000000000,0.3978580801,0.0010000000,397.8580801350,true,false,false,false,true,true,37.7650510000,100.6353710000,1.8989440000,102.5343150000,30.3693240000,170.6729770000,2,2,2,1,1
28,0,-0.8111477572,-0.0000000000,0.8111477572,0.3402038918,0.0000000000,0.3402038918,0.0010000000,340.2038918220,true,false,false,false,true,true,33.8980550000,62.0485630000,4.1172310000,66.1657940000,33.8561660000,133.9234510000,2,2,2,1,1
32,1,0.3147611669,-0.0000000000,0.3147611669,0.5620079499,0.0000000000,0.5620079499,0.0010000000,562.0079498830,true,true,false,true,true,false,34.2960310000,49.5866360000,1.4160180000,51.0026540000,37.6763190000,122.9786910000,2,2,2,1,1
33,1,0.2199391945,0.0000000000,0.2199391945,0.5433280213,0.0000000000,0.5433280213,0.0010000000,543.3280213220,true,true,false,true,true,false,34.1481850000,50.4392070000,1.2105420000,51.6497490000,33.9203760000,119.7202920000,2,2,2,1,1
38,1,0.2140736102,0.0000000000,0.2140736102,0.5421725012,-0.0000000000,0.5421725012,0.0010000000,542.1725012070,true,true,false,true,true,false,40.3589950000,49.8536580000,1.4022510000,51.2559090000,34.8010330000,126.4192940000,2,2,2,1,1
40,1,0.2958287766,0.0000000000,0.2958287766,0.5582782690,-0.0000000000,0.5582782690,0.0010000000,558.2782689990,true,true,false,true,true,false,38.2770430000,49.6452210000,3.3558470000,53.0010680000,35.3898090000,126.6719380000,2,2,2,1,1
41,1,0.2687554744,0.0000000000,0.2687554744,0.5529448285,0.0000000000,0.5529448285,0.0010000000,552.9448284660,true,true,false,true,true,false,36.0515550000,57.6528090000,2.8435970000,60.4964060000,31.2540730000,127.8050900000,2,2,2,1,1
43,1,0.3851993957,-0.0000000000,0.3851993957,0.5758842810,0.0000000000,0.5758842810,0.0010000000,575.8842809530,true,true,false,true,true,false,33.5187120000,54.5338040000,1.6551720000,56.1889760000,35.1109810000,124.8236900000,2,2,2,1,1
44,1,0.2737945451,-0.0000000000,0.2737945451,0.5539375254,-0.0000000000,0.5539375254,0.0010000000,553.9375253910,true,true,false,true,true,false,33.3131970000,46.5492000000,1.2562170000,47.8054170000,33.0039620000,114.1255720000,2,2,2,1,1
46,0,-0.5175954175,0.0000000000,0.5175954175,0.3980337027,-0.0000000000,0.3980337027,0.0010000000,398.0337027440,true,false,false,false,true,true,38.7435370000,51.3272630000,1.2616280000,52.5888910000,28.5289640000,119.8641470000,2,2,2,1,1
57,0,-0.6521327600,-0.0000000000,0.6521327600,0.3715298463,0.0000000000,0.3715298463,0.0010000000,371.5298462720,true,false,false,false,true,true,33.4566310000,52.0238500000,3.5779550000,55.6018050000,37.7959150000,126.8582370000,2,2,2,1,1
58,1,0.2581450889,-0.0000000000,0.2581450889,0.5508545825,0.0000000000,0.5508545825,0.0010000000,550.8545825170,true,true,false,true,true,false,37.9692700000,50.3668640000,2.5965630000,52.9634270000,36.5304350000,127.4673000000,2,2,2,1,1
60,1,0.1816966973,0.0000000000,0.1816966973,0.5357942494,0.0000000000,0.5357942494,0.0010000000,535.7942493660,true,true,false,true,true,false,35.7998580000,45.9494560000,1.2512390000,47.2006950000,35.6907730000,118.6946320000,2,2,2,1,1
61,1,0.5172103016,0.0000000000,0.5172103016,0.6018904294,-0.0000000000,0.6018904294,0.0010000000,601.8904294120,true,true,false,true,true,false,34.7031750000,49.1770770000,2.1433220000,51.3203990000,34.0659190000,120.0937630000,2,2,2,1,1
66,0,-0.4788854070,-0.0000000000,0.4788854070,0.4056595748,0.0000000000,0.4056595748,0.0010000000,405.6595748160,true,false,false,false,true,true,36.1721020000,46.9202620000,1.2200000000,48.1402620000,40.2607150000,124.5761950000,2,2,2,1,1
67,0,-0.6469043431,-0.0000000000,0.6469043431,0.3725598444,0.0000000000,0.3725598444,0.0010000000,372.5598444030,true,false,false,false,true,true,34.0818900000,55.4359480000,1.3162200000,56.7521680000,34.9932850000,125.8311500000,2,2,2,1,1
