row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
0,0,-0.5407814611,-0.0000000000,0.5407814611,0.3934660522,-0.0000000000,0.3934660522,0.0010000000,393.4660521710,true,false,false,false,true,true,46.5894860000,58.0414730000,0.5958780000,58.6373510000,1.2072360000,106.4374200000,2,0,0,1,1
1,1,0.1259590080,-0.0000000000,0.1259590080,0.5248139246,0.0000000000,0.5248139246,0.0010000000,524.8139245670,true,true,false,true,true,false,30.8790040000,54.1287200000,0.5602320000,54.6889520000,1.2822060000,86.8528760000,2,0,0,1,1
2,0,-0.5690779317,-0.0000000000,0.5690779317,0.3878916474,0.0000000000,0.3878916474,0.0010000000,387.8916474460,true,false,false,false,true,true,31.6057480000,52.0105050000,0.6453210000,52.6558260000,1.1310520000,85.3948510000,2,0,0,1,1
3,1,0.2903630392,-0.0000000000,0.2903630392,0.5572015187,0.0000000000,0.5572015187,0.0010000000,557.2015187280,true,true,false,true,true,false,31.3392430000,52.0147930000,0.5590300000,52.5738230000,3.4213100000,87.3364590000,2,0,0,1,1
5,0,-0.6340625082,0.0000000000,0.6340625082,0.3750896859,-0.0000000000,0.3750896859,0.0010000000,375.0896858830,true,false,false,false,true,true,30.6810470000,65.4841660000,0.5598600000,66.0440260000,1.1363630000,97.8661750000,2,0,0,1,1
6,1,0.4770683857,0.0000000000,0.4770683857,0.5939824720,0.0000000000,0.5939824720,0.0010000000,593.9824719790,true,true,false,true,true,false,37.4798060000,74.8751540000,0.5807900000,75.4559440000,1.5763190000,114.5153950000,2,0,0,1,1
7,1,0.2695158954,0.0000000000,0.2695158954,0.5530946314,0.0000000000,0.5530946314,0.0010000000,553.0946313990,true,true,false,true,true,false,61.2094530000,68.1826290000,0.5534590000,68.7360880000,1.1386670000,131.0870840000,2,0,0,1,1
9,1,0.2754998562,0.0000000000,0.2754998562,0.5542734717,-0.0000000000,0.5542734717,0.0010000000,554.2734716680,true,true,false,true,true,false,42.5051570000,52.4230340000,0.5899480000,53.0129820000,1.1218850000,96.6431490000,2,0,0,1,1
10,1,0.3560262536,-0.0000000000,0.3560262536,0.5701371720,0.0000000000,0.5701371720,0.0010000000,570.1371719600,true,true,false,true,true,false,31.8154760000,48.6085460000,0.5516650000,49.1602110000,1.1346800000,82.1124410000,2,0,0,1,1
13,0,-0.3952308343,-0.0000000000,0.3952308343,0.4221395256,0.0000000000,0.4221395256,0.0010000000,422.1395256390,true,false,false,false,true,true,38.9107860000,55.0498930000,0.5968610000,55.6467540000,1.5113860000,96.0722020000,2,0,0,1,1
15,1,0.1625661652,-0.0000000000,0.1625661652,0.5320255346,0.0000000000,0.5320255346,0.0010000000,532.0255345530,true,true,false,true,true,false,38.4875570000,82.3019110000,0.8189870000,83.1208980000,1.1734720000,122.7852640000,2,0,0,1,1
17,0,-0.6277463839,0.0000000000,0.6277463839,0.3763339624,-0.0000000000,0.3763339624,0.0010000000,376.3339623690,true,false,false,false,true,true,48.9516200000,51.8912520000,2.0505680000,53.9418200000,1.9847550000,104.8816200000,2,0,0,1,1
19,0,-0.4878886671,0.0000000000,0.4878886671,0.4038859326,-0.0000000000,0.4038859326,0.0010000000,403.8859325860,true,false,false,false,true,true,30.6053050000,48.5742370000,0.5560440000,49.1302810000,1.1304810000,80.8690620000,2,0,0,1,1
20,0,-0.1113358429,0.0000000000,0.1113358429,0.4780668390,0.0000000000,0.4780668390,0.0010000000,478.0668389550,true,false,false,false,true,true,59.6570700000,62.3071030000,2.7384590000,65.0455620000,1.5760670000,126.2827570000,2,0,0,1,1
23,1,0.1488265393,0.0000000000,0.1488265393,0.5293188282,0.0000000000,0.5293188282,0.0010000000,529.3188282330,true,true,false,true,true,false,53.0905370000,67.2573130000,0.6544690000,67.9117820000,1.3579280000,122.3651850000,2,0,0,1,1
25,0,-0.5184869029,0.0000000000,0.5184869029,0.3978580801,0.0000000000,0.3978580801,0.0010000000,397.8580801350,true,false,false,false,true,true,35.9917040000,80.7164860000,0.8064740000,81.5229600000,1.2536130000,118.7711610000,2,0,0,1,1
26,1,0.2199176819,0.0000000000,0.2199176819,0.5433237833,0.0000000000,0.5433237833,0.0010000000,543.3237833410,true,true,false,true,true,false,63.5912880000,57.8744900000,0.5669440000,58.4414340000,1.1422630000,123.1780310000,2,0,0,1,1
30,1,0.3262807189,0.0000000000,0.3262807189,0.5642773016,-0.0000000000,0.5642773016,0.0010000000,564.2773016170,true,true,false,true,true,false,38.4193090000,62.7528390000,0.5846580000,63.3374970000,1.1762070000,102.9354470000,2,0,0,1,1
31,0,-0.6059450213,0.0000000000,0.6059450213,0.3806288308,0.0000000000,0.3806288308,0.0010000000,380.6288307940,true,false,false,false,true,true,38.6434460000,56.3187300000,0.6454410000,56.9641710000,1.2185370000,96.8290090000,2,0,0,1,1
35,1,0.3590467668,0.0000000000,0.3590467668,0.5707322131,-0.0000000000,0.5707322131,0.0010000000,570.7322130690,true,true,false,true,true,false,30.5133830000,72.0237030000,0.9076640000,72.9313670000,1.1274960000,104.5753300000,2,0,0,1,1
41,1,0.2687554744,-0.0000000000,0.2687554744,0.5529448285,0.0000000000,0.5529448285,0.0010000000,552.9448284660,true,true,false,true,true,false,30.3849720000,50.3122680000,0.5561940000,50.8684620000,1.7208700000,82.9774490000,2,0,0,1,1
42,1,0.5329903643,0.0000000000,0.5329903643,0.6049991018,0.0000000000,0.6049991018,0.0010000000,604.9991017710,true,true,false,true,true,false,32.3415030000,52.1138540000,0.5556830000,52.6695370000,2.9193990000,87.9338150000,2,0,0,1,1
43,1,0.3851993957,0.0000000000,0.3851993957,0.5758842810,-0.0000000000,0.5758842810,0.0010000000,575.8842809530,true,true,false,true,true,false,32.7422360000,57.6022780000,0.6586860000,58.2609640000,2.7538630000,93.7599490000,2,0,0,1,1
45,1,0.2604733774,-0.0000000000,0.2604733774,0.5513132553,-0.0000000000,0.5513132553,0.0010000000,551.3132553410,true,true,false,true,true,false,31.6786800000,52.4171980000,0.5454340000,52.9626320000,1.1178680000,85.7615430000,2,0,0,1,1
46,0,-0.5175954175,-0.0000000000,0.5175954175,0.3980337027,0.0000000000,0.3980337027,0.0010000000,398.0337027440,true,false,false,false,true,true,37.1532480000,48.4936900000,0.6133310000,49.1070210000,1.1973770000,87.4604420000,2,0,0,1,1
47,0,-0.5919255978,0.0000000000,0.5919255978,0.3833906572,-0.0000000000,0.3833906572,0.0010000000,383.3906572330,true,false,false,false,true,true,31.6782340000,50.1376650000,0.5580570000,50.6957220000,1.1319350000,83.5085660000,2,0,0,1,1
