row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3
2,0,-0.72076575714412128,0.35800914584260812,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-1.2483871391219925,0.10584134278799973,-1.1056289861868422,-1.0609142233227573
13,0,-0.89331440959491715,0.32401706130980135,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-1.8687037299900648,-0.31752402836399352,-1.2393744280642829,-1.2315706667526916
16,0,-0.57801283587001084,0.38613147133360787,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.16283310510286675,1.5876201418199742,-1.1056289861868422,-0.71960133646288904
25,0,-0.51646290414482821,0.39825680788346884,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.78314969597093909,-0.31752402836399352,-0.90501082337068128,-1.0609142233227573
29,0,-0.66790890273741754,0.36842194616072876,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-1.2483871391219925,0.10584134278799973,-0.90501082337068128,-1.0609142233227573
31,0,-0.44156449995206742,0.41301179350944273,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.16283310510286675,0.52920671393999208,-0.9718835443094016,-0.71960133646288904
36,0,-0.52857867313066198,0.39587000139325956,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.0077539573858493539,0.74088939951598864,-1.1056289861868422,-1.0609142233227573
39,0,-0.59994244801729679,0.3818113377405925,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.62807054825392161,0.52920671393999208,-0.9718835443094016,-1.0609142233227573
44,0,-0.56014102810551947,0.38965221746321266,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.62807054825392161,1.3759374562439777,-0.70439266055452043,-0.71960133646288904
47,0,-0.73851740685064593,0.35451207085042274,false,flipguard_tabular_validation_v2,sha256:1ac016a03dde59576009ff1f9a59593f4326d8627c4cb1e3db94638b63435071,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-1.4034662868390113,0.10584134278799973,-1.0387562652481219,-1.0609142233227573
