row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7
9,0,-0.10005043285838405,0.48029006472689834,false,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,-1.0199644929390885,-0.41159288004888939,0.33181027621378523,-0.66367414121361634,0.84689216537550704,-0.52723510095121695,-1.0515922619039255,-1.3311255152229289
31,0,-0.054202243570375799,0.48932215801663598,false,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,-1.0199644929390885,-0.41159288004888939,0.98365298529961787,-0.66367414121361634,-1.2049430680847757,-0.52723510095121695,-1.0515922619039255,-1.3311255152229289
65,1,0.18516137983088757,0.53647679182668484,true,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,-1.0199644929390885,-0.41159288004888939,-1.6237178510437127,0.49163713497711486,1.3203926038663416,0.14223668467117478,1.4056315129543828,0.086445324576557486
66,1,0.099054752248167247,0.5195137861928889,true,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,-1.0199644929390885,-0.41159288004888939,-1.6237178510437127,-0.37484632216593355,1.1625591243693967,-0.52723510095121695,0.79132556923980568,-0.090751030398378327
79,1,0.17883805638017128,0.53523109710689376,true,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,-1.0199644929390885,-0.41159288004888939,-1.6237178510437127,1.6469484111678463,0.68905868587856223,1.1464443631047623,0.94490205516844994,1.3268198094011081
126,1,0.14197873582375198,0.52796981095727913,true,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,-0.84348292640531997,-0.41159288004888939,-1.6237178510437127,0.78046495402479765,1.3203926038663416,-0.19249920814002108,1.4056315129543828,0.97242709945123651
133,0,-0.018809104756662975,0.49629460636293737,false,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,1.097814305466134,1.3778605894187426,0.98365298529961787,-0.66367414121361634,-1.2049430680847757,-0.52723510095121695,-1.0515922619039255,-0.79953645029812159
135,0,-0.081641954914458581,0.48391653488185166,false,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,0.74485117239859699,0.48313385468492653,-1.6237178510437127,-0.66367414121361634,-0.10010871160616193,-0.52723510095121695,-1.0515922619039255,0.44083803452642911
141,0,-0.16304074644054664,0.46788097295121234,false,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,1.2742958719999027,1.0796183445074705,0.98365298529961787,1.6469484111678463,1.3203926038663416,0.14223668467117478,-0.59086280411799275,-1.3311255152229289
164,1,0.2383997961632599,0.54696475984416215,true,flipguard_tabular_validation_v2,sha256:c09000e76052e9b32a89d6ee52a35c99afc0b0b9eaa3ba1c8e8a732fbea6fd09,sha256:a2046a80999a8cbb98a4ddfa1fb01634b64f39b40e7655039b7104e89a128037,raw,selected_feature_standardization_v1,-1.0199644929390885,-0.41159288004888939,-1.6237178510437127,0.49163713497711486,1.3203926038663416,0.81170847029356652,1.4056315129543828,1.3268198094011081
