row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3
5,0,-0.62661731205984872,0.37655638952420978,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-0.083548920384399872,1.6621452614908825,-0.78386779315169908,-0.68776404080640163
9,0,-0.63591158909765633,0.37472541694776174,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-0.86682004898814369,-0.021039813436592055,-0.92138845861690954,-1.2429099033407172
11,0,-0.71168045997920792,0.35979894938409607,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-1.0234742747088932,0.61015458966121072,-0.85262812588430426,-1.0578612824959455
14,0,-0.7412198478749108,0.3539796899686426,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,0.54306798249859434,1.8725433958568172,-1.1276694568147252,-1.0578612824959455
19,0,-0.75382432723150261,0.35149660753539397,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-0.55351159754664725,1.451747127124948,-0.92138845861690954,-0.87281266165117344
24,0,-0.64212047748987355,0.37350226593449487,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-1.0234742747088932,0.61015458966121072,-0.64634712768648872,-1.0578612824959455
28,0,-0.65534543749385166,0.37089694881371121,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-0.3968573718258977,0.61015458966121072,-0.99014879134951483,-1.0578612824959455
29,0,-0.65789140702493432,0.37039539281608791,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-1.1801285004296416,0.18935832092934252,-0.85262812588430426,-1.0578612824959455
37,0,-0.84979304835890623,0.33259076947329547,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-0.86682004898814369,1.0309508583930798,-0.99014879134951483,-1.2429099033407172
41,0,-0.28124903079586128,0.4445939409332153,false,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,-1.4934369518711392,-1.7042248883640676,-1.05890912408212,-0.87281266165117344
54,1,0.81591858534327355,0.66073596131262491,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,1.639647562543836,-0.65223421653439573,1.210181856093852,1.3477707884860883
61,1,0.64503371312394342,0.62707164148541683,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,0.69972220821934394,-0.23143794780252661,0.93514052516343149,1.3477707884860883
66,1,0.65213012182497332,0.62846963399951972,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,0.22975953105709654,-0.23143794780252661,1.141421523361247,1.3477707884860883
70,1,0.70868947029479679,0.63961182564807495,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,0.69972220821934394,0.18935832092934252,1.3477025215590626,1.9029166510204041
74,1,0.65970341828426948,0.6299615734020011,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,1.4829933368230876,-0.44183608216846115,1.0039008578960364,0.97767354679654483
75,1,0.66435771140007316,0.63087846914581447,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,1.7963017882645842,-0.23143794780252661,1.0726611906286421,1.1627221676413164
78,1,0.73182744807456557,0.6441700072706894,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,0.85637643394009211,-0.44183608216846115,1.141421523361247,1.3477707884860883
87,1,0.99978875354669494,0.69695838444869895,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,1.3263391111023382,-1.7042248883640676,1.0726611906286421,0.97767354679654483
95,1,0.50720780411616895,0.59991993741088523,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,0.38641375677784612,-0.23143794780252661,0.93514052516343149,0.79262492595177292
97,1,0.64751479401048928,0.62756041442006638,true,flipguard_tabular_validation_v2,sha256:f88a3fe5cb924c21d0189da56998fc8dc739f62e3f140bc81f68e9a2ad42d4b4,sha256:1ce33e0a356996ae7feb0d6dfde1afc96ee6b91a6c17b94a7c0ca05844cf6c97,raw,selected_feature_standardization_v1,1.16968488538159,-0.44183608216846115,1.0039008578960364,0.97767354679654483
