row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7
0,1,0.16847547773245211,0.53318966911329302,true,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,-0.84114905352235392,-0.40758297096072954,-1.6269851418008696,0.75515721253268575,0.056433002053293005,0.80902098996586458,0.63312455768801723,1.1749740132547546
39,0,-0.004893429887716347,0.49903599431211987,false,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,0.21563703720436081,-0.40758297096072954,-0.48274864301321574,-0.67783797086168729,-1.2081389811304444,-0.53376979482753006,-1.0485083693440189,0.99711554949224579
43,0,-0.1082523542538294,0.47867428621199559,false,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,1.0962921128099565,-0.40758297096072954,0.0076384278957787495,0.46855817585381115,1.3210049852370302,-0.53376979482753006,-1.0485083693440189,-1.3150444794203688
48,1,0.16152433781484393,0.53182029454952429,true,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,-0.48888702328011568,-0.40758297096072954,-1.6269851418008696,1.6149543225693095,1.0048619894410962,0.47332329376751586,1.2446274402451214,1.1749740132547546
61,0,0.06312825705280295,0.51243626663940223,true,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,0.039506022083241679,-0.40758297096072954,-0.31928628604355092,0.18195913917493656,1.1629334873390633,1.1447186861642134,0.93887599896656926,-1.3150444794203688
82,1,0.21118687014328047,0.54160381341822628,true,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,-0.48888702328011568,-0.40758297096072954,-1.6269851418008696,-0.67783797086168729,1.3210049852370302,-0.53376979482753006,1.2446274402451214,0.46354015820471928
89,0,-0.073568586598409896,0.48550698844011325,false,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,-0.31275600815899657,-0.40758297096072954,0.98841256971376767,-0.67783797086168729,-1.2081389811304444,-0.53376979482753006,-1.0485083693440189,-0.78146908813284244
92,0,0.0022668853611086054,0.50044657641613843,true,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,-0.13662499303787745,-0.40758297096072954,-0.48274864301321574,-0.67783797086168729,-1.2081389811304444,-0.53376979482753006,-1.0485083693440189,1.3528324770172633
111,1,0.05084174136318817,0.51001582304854809,true,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,-1.0172800686434731,-0.40758297096072954,-0.97313571392221021,0.46855817585381115,1.3210049852370302,-0.53376979482753006,-0.89563264870474291,-1.3150444794203688
118,0,-0.0067868635748057566,0.49866298787576324,false,flipguard_tabular_validation_v2,sha256:409936c2e91e23c92c47e7cd2779d53350b4f4c3593eb04c11ef7e802a47cca5,sha256:f2bcacbf3ae6dfe5006af2f8ec0dc493a7a1476d68b14c3cf28b37348eff0c0b,raw,selected_feature_standardization_v1,1.6246851581733137,0.1901060819328026,0.0076384278957787495,-0.67783797086168729,0.84679049154312891,-0.53376979482753006,0.93887599896656926,-0.24789369684531598
