row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3
0,0,-0.65164968511170529,0.37273189718186411,false,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,-1.6844283692140001,-0.157062743522,-1.1014021539959999,-1.0349419057460001
3,0,-0.41987074504658506,0.41758154170313116,false,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,-0.58099267280400002,0.44263136810699999,-0.819249726623,-0.4943006117
7,1,0.61369777210546816,0.6199739255203699,true,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,0.83771036543800004,0.64252940531699998,1.1558172649889999,1.4880507998050001
10,1,0.71997461461072476,0.64034216499017471,true,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,1.468245049101,0.242733330898,1.1558172649889999,1.3078370351219999
11,1,0.33143387287517023,0.56514684301781704,true,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,-0.73862634371900004,-1.556349003991,0.30935998286999999,0.40676821171100003
13,0,-0.59952436723573765,0.38275564654941863,false,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,-0.42335900188800002,0.64252940531699998,-1.030864047153,-1.0349419057460001
14,1,0.74483703030324777,0.64508000565938983,true,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,0.99534403635400004,-0.35696078073199999,1.296893478676,1.12762327044
16,0,-0.53779340008266474,0.39467686635796689,false,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,0.36480935269100001,1.442121554156,-0.819249726623,-0.85472814106399997
17,0,-0.63914131622695236,0.37513352176103099,false,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,-0.10809166005699999,1.242223516947,-0.96032594030899998,-1.0349419057460001
18,1,0.76947339682814231,0.64976387128962254,true,flipguard_tabular_validation_v2,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,sha256:9d4cf49eb8f29c382a891665f15e69859f5d1419a4ae18552a3490fc78ec0ed1,model_input,identity_model_input_v1,1.7835123909320001,-0.157062743522,1.085279158146,1.12762327044
