row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3
0,0,-0.58019224365122013,0.38648335230713432,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.48951549686,0.037854910372999998,-0.28199639278100003,1.362400918466
3,1,0.31651185130358717,0.56222600239171228,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.65797428037299999,-0.29078340232,-0.105914636002,1.327229573796
4,0,-0.26100770425522535,0.44865260688376535,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.97155468582799998,-1.063617266919,0.53166494470500003,0.430579807368
9,1,0.40854142526352022,0.5802099085592779,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.61333157728400001,-1.439244895007,0.78978867174300005,0.55708497796500001
11,0,-0.54695225034727124,0.39290490454304311,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.0591528087390001,0.759088645811,-0.72092356827699999,0.56325595025700004
14,0,-0.37229251553499154,0.42686477596730793,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.3251459853300001,-0.77525355861300005,0.17635821863600001,1.0236059018970001
16,0,-0.55285599215610537,0.39176329072411759,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.729710750987,1.343569060384,-1.0406973307680001,-0.85668663529800004
19,0,-0.38043831051290783,0.42527390120980019,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.16167277867999999,1.1110474299040001,-0.62513806168800001,-0.12663069126599999
21,0,-0.37048065643025324,0.4272187133318438,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.2465467065069999,-0.35050368683499999,-0.20936573228399999,0.81749800434999997
22,1,0.30447483963004984,0.55986863813481624,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-1.6526980693490001,-1.7194628323279999,2.4654050199739999,-0.19143759229900001
23,1,0.21762565651769267,0.54283102652320303,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.21020937446400001,-0.25509399606700001,-0.38858611963099998,0.50710253623799995
24,1,0.46923507538532883,0.59202604221485011,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-2.252949091349,0.79937349645,-0.158327475508,-2.6147766456350001
27,0,-0.4822152304888877,0.40545212057216518,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.165451654518,-0.28265641613100001,0.14790435611899999,1.5542923389750001
31,0,-0.81797172646859806,0.34104871659955183,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.3191701904290001,1.606829449301,-1.251329224474,-1.5009378605849999
32,1,0.32024520027149583,0.56295693092045906,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.373413957505,0.226556732994,-1.0713047062300001,-0.76162378783399998
34,0,-0.46241720773965034,0.40929932415844611,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.465967285417,0.76509978079399998,-0.32164806441400001,0.596579009745
38,1,0.11911096870256258,0.52345810132368131,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.36754242821400002,0.32691877928800001,-1.439188864281,-1.2158447628169999
40,1,0.35987935108559127,0.57070979573417768,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-1.2604398616600001,-0.21834239493900001,0.30611882837600002,0.45958542920000001
43,1,0.49748400050066194,0.59751185817931518,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-1.0987770337039999,-1.4929523368299999,1.110937016964,0.275692268347
44,1,0.36974693497940136,0.57263794964187664,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.565244004194,-1.319449122547,0.73228529419199995,0.90080684612600004
46,0,-0.60941028684152654,0.38085146684981869,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.680600326772,0.23396818919500001,-0.62768103973900002,1.1297546426680001
47,0,-0.57817111754214423,0.38687337826690754,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.92779077610799998,0.67250780954900002,-0.43118214747200001,-0.140231550467
50,0,-0.43582449758284603,0.41447370121361915,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.130138157467,0.84141728715499997,-0.12044168449000001,0.49105829461299999
51,0,-0.097457437269783981,0.48080458744212834,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.63477413546100003,1.4312086761030001,-0.98986067946,-2.2254102939970002
52,1,0.44446380327447943,0.58720815737468091,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.422967357933,-0.62401886710700005,-0.392315820772,0.51388864914499999
53,1,0.26103997301704662,0.55135372367933078,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.764027064009,-1.5438420591299999,1.4949037929610001,1.03471565636
54,1,0.5200262772892642,0.60188265935712815,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-2.5514576225519998,1.183488437284,-0.32753700592700002,-1.204725463892
55,1,0.34152236836661559,0.56712056926888188,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-1.2023340441749999,0.37002134944999998,-0.41803197268499998,-1.3515670209440001
58,1,0.3629956732720715,0.57131882588805982,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.95405734188000002,-1.877425896513,1.7483310290030001,0.43737069250600003
59,0,-0.54452436965029094,0.3933745198687133,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.81688705308099996,0.76190636533400002,-0.48182864816900001,0.29296774564700001
63,1,0.34724493664037137,0.56823977066536835,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.48481683516500002,-0.327888157628,-0.35953431362600002,0.83909712320600005
64,0,-0.63001339148080771,0.37688761366058143,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.721130276899,0.20782316743599999,-0.57762331864399996,1.3198326152840001
65,1,0.51150464640067206,0.60023110116952083,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-2.4267744195160001,0.77888099082600004,-0.065087237941000006,-2.5851410892720001
66,0,-0.43717639695605492,0.41421046801105449,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.99271603012700005,-0.16639730859900001,0.048774031551999997,0.76072754082399996
67,0,-0.54481180901353499,0.39331891758679349,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,0.373131554034,1.031536508082,-0.32635921762499998,-0.46235716311000002
69,0,-0.40159546640641453,0.42114476864814443,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.022694554729000001,0.18131952682899999,0.67693542958599995,0.91438384416999996
73,0,-0.70397805144351733,0.3627118479890275,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.216421669856,1.414234050611,-1.255636250362,-1.624968152031
74,0,-0.55906701763017552,0.39056275637381782,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.171462601155,0.73400240350900003,-0.78158848610800002,0.55708497796500001
76,1,0.32053343214321067,0.56301335755751636,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.68493566089900004,0.239979324178,-0.76470402823700001,-1.068335093383
79,1,0.40824084037953073,0.58015129492768835,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-0.80652551128000005,-1.406388577657,0.97313509825199995,0.77615139237999997
81,0,-0.5649275679950827,0.38943044017525652,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.512188365751,0.059047576605999998,-0.37366731506500001,1.314249104665
84,1,0.49837679872668483,0.5976850831613898,true,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,-1.686935858961,0.24846663692400001,-0.13634102473699999,0.096733594655999997
85,0,-0.58088649536530079,0.38634939248999633,false,flipguard_tabular_validation_v2,sha256:810b03553600d56fe875cdd968f377e6017f73cbef35c1f83e1290a08b44be36,sha256:d14e8e810a9b5b2b945f57cf8f53e4e12ee3b87a118262ba9cb796410c0083a4,model_input,identity_model_input_v1,1.325708413086,0.10392616392200001,-0.20210106255400001,0.74529891703600004
