row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7
1,1,-0.023892571832436767,0.49529321790578529,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.26127968584799999,-1.016111775245,-0.402342990831,0.20929704215,-0.67504030634300005,-1.0566774002379999,-0.36512309574500001,-0.083129335880000002
3,0,-0.06292283898531148,0.48760519723736806,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.26127968584799999,-0.66259599847100004,-0.402342990831,-1.7187177491929999,-0.67504030634300005,0.02671859658,-1.143812833363,-0.083129335880000002
5,0,-0.02041264369939251,0.49597874321305646,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,-0.45114670268000001,-0.485838110085,-0.402342990831,0.91039332991099997,-0.67504030634300005,-1.0566774002379999,-1.143812833363,-0.083129335880000002
8,0,0.076823309507344464,0.51513237838329728,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.49875514869100002,-0.13232233331099999,-0.402342990831,0.20929704215,-0.67504030634300005,0.95534373671100004,1.347994327014,-0.083129335880000002
9,1,-0.13707079502736397,0.47300735474487277,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,-0.45114670268000001,1.635256550557,1.1731870386859999,1.085667401851,-0.67504030634300005,-1.0566774002379999,0.10209074682499999,-0.083129335880000002
10,1,-0.032639393499388984,0.49357017856752172,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,-0.45114670268000001,1.281740773783,-0.087236984928,0.55984518603,-0.67504030634300005,0.18148945326900001,-0.053647200697999997,-0.083129335880000002
11,1,0.15658082807048179,0.53083106721317785,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.023804223005999998,-1.016111775245,-0.402342990831,0.91039332991099997,0.46545117896999999,1.419656306776,-1.143812833363,-0.083129335880000002
13,0,-0.014122169798239756,0.49721794381560491,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.73623061153400005,-1.016111775245,-0.402342990831,1.085667401851,-0.67504030634300005,-1.0566774002379999,-1.143812833363,-0.083129335880000002
17,1,0.097066704455297123,0.51911848254904658,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,-0.92609762836499998,0.75146710862300004,-0.402342990831,1.085667401851,0.46545117896999999,1.2648854500869999,-0.98807488584000003,-0.083129335880000002
19,0,-0.017547752062595876,0.49654311445713673,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,-0.45114670268000001,-1.016111775245,-0.402342990831,0.20929704215,-0.67504030634300005,-1.0566774002379999,-0.83233693831599997,-0.083129335880000002
23,0,0.010432844411405729,0.5020552658068268,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,-0.45114670268000001,-1.016111775245,-0.402342990831,0.38457111409,-0.67504030634300005,-1.0566774002379999,0.41356664187300002,-0.083129335880000002
24,1,0.13451566604452758,0.52648985025504391,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.49875514869100002,-0.83935388685800005,-0.402342990831,0.91039332991099997,-0.67504030634300005,1.419656306776,-0.20938514822199999,-0.083129335880000002
25,1,0.11417718533168948,0.52248695165896586,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.97370607437599999,-1.016111775245,-0.402342990831,0.55984518603,-0.38991743501499998,1.419656306776,-0.83233693831599997,-0.083129335880000002
26,0,-0.053401697943916977,0.48948047465636768,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.49875514869100002,-1.016111775245,-0.402342990831,-0.66707331755199994,-0.67504030634300005,-1.0566774002379999,0.10209074682499999,-0.083129335880000002
28,1,0.10218174503323203,0.52012553620858859,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.49875514869100002,-0.66259599847100004,-0.402342990831,1.085667401851,0.46545117896999999,0.800572880022,-1.143812833363,-0.083129335880000002
29,1,0.015208128117468064,0.50299598716936211,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,-2.1134749425789998,-0.13232233331099999,-0.402342990831,0.55984518603,1.035696921627,-1.0566774002379999,-1.143812833363,-0.083129335880000002
31,0,-0.11892776311375096,0.47657795903468253,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.73623061153400005,-1.016111775245,-0.402342990831,-1.7187177491929999,-0.67504030634300005,-1.0566774002379999,-1.143812833363,-0.083129335880000002
33,0,-0.054230666065179407,0.48931719674715374,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.26127968584799999,0.57470922023600002,-0.402342990831,1.085667401851,-0.67504030634300005,-1.0566774002379999,0.10209074682499999,-0.083129335880000002
35,0,0.017804410989746104,0.50350744638919687,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.49875514869100002,-1.016111775245,-0.402342990831,0.38457111409,-0.67504030634300005,-0.128052260108,-1.143812833363,-0.083129335880000002
37,0,-0.1220369517432478,0.47596599050045629,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.49875514869100002,-0.83935388685800005,-0.402342990831,-1.7187177491929999,-0.67504030634300005,-1.0566774002379999,-1.143812833363,-0.083129335880000002
39,0,-0.021656925944488495,0.49573362621927286,false,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,0.97370607437599999,-0.83935388685800005,-0.402342990831,1.085667401851,-0.38991743501499998,-1.0566774002379999,-1.143812833363,-0.083129335880000002
40,1,0.052189207996194184,0.51028070538146308,true,flipguard_tabular_validation_v2,sha256:44297c544c48f190808d427e3fdcbd36a13e1db3e0702982e8c229989cda7564,sha256:4732af06a200e574b79412c23f8a91a98989217b2dc0ffb6e5f48ddd4e9caa36,model_input,identity_model_input_v1,-0.21367123983700001,0.22119344346299999,-0.402342990831,0.73511925797099997,-0.67504030634300005,0.95534373671100004,-1.143812833363,-0.083129335880000002
