row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
1,1,-0.0035887911,-0.0000000000,0.0035887911,0.4992930082,-0.0000000000,0.4992930082,0.0010000000,499.2930081520,true,false,false,false,false,false,116.9069530000,59.1095880000,1.9077100000,61.0172980000,33.1107770000,211.0386640000,2,2,2,1,1
5,0,-0.0442281113,-0.0000000000,0.0442281113,0.4912870621,0.0000000000,0.4912870621,0.0010000000,491.2870620700,true,false,false,false,true,true,70.3327390000,57.4407960000,1.2655650000,58.7063610000,39.7761760000,168.8178510000,2,2,2,1,1
9,1,-0.0183517919,0.0000000000,0.0183517919,0.4963846970,-0.0000000000,0.4963846970,0.0010000000,496.3846969880,true,false,false,false,false,false,60.9256400000,64.8649080000,1.2181660000,66.0830740000,73.2031960000,200.2148050000,2,2,2,1,1
11,1,0.0879106280,-0.0000000000,0.0879106280,0.5173183937,0.0000000000,0.5173183937,0.0010000000,517.3183937230,true,true,false,true,true,false,161.4338990000,86.5660820000,2.1934660000,88.7595480000,50.9257650000,301.1237710000,2,2,2,1,1
14,1,0.0039021665,-0.0000000000,0.0039021665,0.5007687268,-0.0000000000,0.5007687268,0.0010000000,500.7687267990,true,true,false,true,true,false,62.7434470000,60.2150210000,4.6496460000,64.8646670000,55.9189200000,183.5308120000,2,2,2,1,1
16,0,-0.0486688507,-0.0000000000,0.0486688507,0.4904122364,0.0000000000,0.4904122364,0.0010000000,490.4122364200,true,false,false,false,true,true,74.0866790000,53.5584050000,1.7673560000,55.3257610000,35.5415540000,164.9569500000,2,2,2,1,1
17,1,0.0657332713,0.0000000000,0.0657332713,0.5129494544,-0.0000000000,0.5129494544,0.0010000000,512.9494544400,true,true,false,true,true,false,68.7303970000,66.3009930000,6.8826560000,73.1836490000,37.9799890000,179.8973930000,2,2,2,1,1
18,1,0.0878281263,0.0000000000,0.0878281263,0.5173021409,0.0000000000,0.5173021409,0.0010000000,517.3021408880,true,true,false,true,true,false,81.8795980000,51.0429500000,1.2246780000,52.2676280000,31.6369270000,165.7877290000,2,2,2,1,1
20,1,0.0004263497,-0.0000000000,0.0004263497,0.5000839909,-0.0000000000,0.5000839909,0.0010000000,500.0839908920,true,true,false,true,true,false,81.4025990000,59.8928120000,1.2084080000,61.1012200000,34.8570040000,177.3635070000,2,2,2,1,1
22,1,0.0511559047,-0.0000000000,0.0511559047,0.5100777132,0.0000000000,0.5100777132,0.0010000000,510.0777132260,true,true,false,true,true,false,66.8405600000,57.0275200000,1.3132350000,58.3407550000,33.8949480000,159.0791990000,2,2,2,1,1
