row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
0,0,-0.6516496851,-0.6516496858,0.0000000007,0.3727318972,0.0000000000,0.3727318972,0.0010000000,372.7318971820,true,false,false,false,true,true,41.9730670000,8.7367960000,27.3346940000,36.0714900000,33.0569360000,111.1059300000,2,2,2,1,1
1,0,-0.4796973673,-0.4796973897,0.0000000223,0.4059411504,0.0000000000,0.4059411504,0.0010000000,405.9411504470,true,false,false,false,true,true,34.8443300000,6.2816120000,21.6361130000,27.9177250000,29.7520140000,92.5182970000,2,2,2,1,1
2,1,0.5777813931,0.5777814015,0.0000000084,0.6130514083,0.0000000000,0.6130514083,0.0010000000,613.0514082950,true,true,false,true,true,false,38.1402110000,4.9755920000,20.8963050000,25.8718970000,28.8319990000,92.8498670000,2,2,2,1,1
4,0,-0.7159130246,-0.7159130265,0.0000000019,0.3604328459,-0.0000000000,0.3604328459,0.0010000000,360.4328459350,true,false,false,false,true,true,36.1693810000,2.3767210000,19.0140230000,21.3907440000,32.5115630000,90.0757950000,2,2,2,1,1
5,1,0.6647767542,0.6647767507,0.0000000035,0.6297858864,-0.0000000000,0.6297858864,0.0010000000,629.7858863870,true,true,false,true,true,false,35.7090230000,3.4993270000,17.5245870000,21.0239140000,35.3042140000,92.0405770000,2,2,2,1,1
7,1,0.6136977721,0.6136977482,0.0000000240,0.6199739255,0.0000000000,0.6199739255,0.0010000000,619.9739255200,true,true,false,true,true,false,34.3787170000,3.3520100000,33.5821920000,36.9342020000,40.6400710000,111.9565770000,2,2,2,1,1
10,1,0.7199746146,0.7199746164,0.0000000018,0.6403421650,0.0000000000,0.6403421650,0.0010000000,640.3421649900,true,true,false,true,true,false,50.4563490000,10.9772360000,34.5129990000,45.4902350000,56.5417520000,152.4939060000,2,2,2,1,1
11,1,0.3314338729,0.3314338632,0.0000000097,0.5651468430,0.0000000000,0.5651468430,0.0010000000,565.1468430180,true,true,false,true,true,false,56.2289970000,3.9494320000,16.4677540000,20.4171860000,34.0408220000,110.6909130000,2,2,2,1,1
12,0,-0.6478649759,-0.6478649720,0.0000000038,0.3734583107,-0.0000000000,0.3734583107,0.0010000000,373.4583107010,true,false,false,false,true,true,31.4494400000,2.0585230000,16.9677070000,19.0262300000,32.1574430000,82.6370600000,2,2,2,1,1
13,0,-0.5995243672,-0.5995243623,0.0000000049,0.3827556465,-0.0000000000,0.3827556465,0.0010000000,382.7556465490,true,false,false,false,true,true,37.0174380000,6.2294710000,16.7473590000,22.9768300000,36.3453220000,96.3437970000,2,2,2,1,1
15,1,0.7920094413,0.7920094446,0.0000000033,0.6540386165,0.0000000000,0.6540386165,0.0010000000,654.0386165200,true,true,false,true,true,false,35.4950560000,10.4683710000,22.8203810000,33.2887520000,34.7140610000,103.5016550000,2,2,2,1,1
16,0,-0.5377934001,-0.5377934130,0.0000000129,0.3946768664,0.0000000000,0.3946768664,0.0010000000,394.6768663580,true,false,false,false,true,true,39.7712510000,2.2486200000,21.8014290000,24.0500490000,31.3555740000,95.1807200000,2,2,2,1,1
18,1,0.7694733968,0.7694733917,0.0000000051,0.6497638713,0.0000000000,0.6497638713,0.0010000000,649.7638712900,true,true,false,true,true,false,32.3860680000,3.5042260000,20.7040740000,24.2083000000,33.3202750000,89.9190010000,2,2,2,1,1
20,0,-0.6086840097,-0.6086840129,0.0000000032,0.3809913106,-0.0000000000,0.3809913106,0.0010000000,380.9913106000,true,false,false,false,true,true,31.4836740000,3.9490410000,24.5161480000,28.4651890000,31.9398900000,91.8921690000,2,2,2,1,1
28,1,1.0047469057,1.0047468994,0.0000000063,0.6938779067,-0.0000000000,0.6938779067,0.0010000000,693.8779067300,true,true,false,true,true,false,32.5814040000,3.6484710000,19.3814170000,23.0298880000,32.3831560000,87.9986060000,2,2,2,1,1
29,0,-0.6253289314,-0.6253289234,0.0000000079,0.3777883057,-0.0000000000,0.3777883057,0.0010000000,377.7883056980,true,false,false,false,true,true,36.3848810000,4.8730350000,17.7855370000,22.6585720000,28.3333920000,87.3813940000,2,2,2,1,1
