row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
1,0,-0.4302922243,0.0000000000,0.4302922243,0.4152324318,-0.0000000000,0.4152324318,0.0010000000,415.2324318220,true,false,false,false,true,true,76.5699090000,56.6030840000,0.5684170000,57.1715010000,1.1316940000,134.8755880000,2,0,0,1,1
2,1,0.5555026452,-0.0000000000,0.5555026452,0.6094340211,-0.0000000000,0.6094340211,0.0010000000,609.4340210990,true,true,false,true,true,false,32.4231460000,54.9243890000,0.6892530000,55.6136420000,1.1855450000,89.2256200000,2,0,0,1,1
7,1,0.4510701240,0.0000000000,0.4510701240,0.5888608144,-0.0000000000,0.5888608144,0.0010000000,588.8608144240,true,true,false,true,true,false,32.2690420000,54.9852280000,0.5607620000,55.5459900000,2.6526080000,90.4706060000,2,0,0,1,1
9,0,-0.4323388943,0.0000000000,0.4323388943,0.4148292378,0.0000000000,0.4148292378,0.0010000000,414.8292378140,true,false,false,false,true,true,34.7951380000,63.1095940000,0.5861900000,63.6957840000,1.2051120000,99.6981880000,2,0,0,1,1
10,1,0.5053483979,-0.0000000000,0.5053483979,0.5995536344,0.0000000000,0.5995536344,0.0010000000,599.5536343860,true,true,false,true,true,false,36.8988350000,55.7300510000,0.6660100000,56.3960610000,1.3275820000,94.6256730000,2,0,0,1,1
11,1,0.4121479894,-0.0000000000,0.4121479894,0.5811931539,0.0000000000,0.5811931539,0.0010000000,581.1931539080,true,true,false,true,true,false,45.7077020000,87.5467740000,5.6242650000,93.1710390000,5.0119660000,143.8950850000,2,0,0,1,1
13,0,-0.5122156045,0.0000000000,0.5122156045,0.3990935259,-0.0000000000,0.3990935259,0.0010000000,399.0935259040,true,false,false,false,true,true,71.7983840000,74.0884220000,0.5564640000,74.6448860000,1.1457500000,147.5917970000,2,0,0,1,1
14,1,0.6113072347,0.0000000000,0.6113072347,0.6204275252,-0.0000000000,0.6204275252,0.0010000000,620.4275252270,true,true,false,true,true,false,37.7766920000,53.7415600000,0.5603320000,54.3018920000,1.7498080000,93.8307460000,2,0,0,1,1
17,0,-0.4994543895,0.0000000000,0.4994543895,0.4016074853,-0.0000000000,0.4016074853,0.0010000000,401.6074852620,true,false,false,false,true,true,35.3113770000,60.7975700000,0.5586480000,61.3562180000,1.1441370000,97.8149790000,2,0,0,1,1
18,1,0.5412283157,0.0000000000,0.5412283157,0.6066219782,0.0000000000,0.6066219782,0.0010000000,606.6219781900,true,true,false,true,true,false,33.0962600000,51.2374040000,0.5646400000,51.8020440000,1.1367230000,86.0371310000,2,0,0,1,1
19,0,-0.5484548364,0.0000000000,0.5484548364,0.3919543972,-0.0000000000,0.3919543972,0.0010000000,391.9543972230,true,false,false,false,true,true,35.2368870000,54.0962790000,0.7596050000,54.8558840000,1.6609970000,91.7563940000,2,0,0,1,1
21,0,-0.4684472222,0.0000000000,0.4684472222,0.4077158972,0.0000000000,0.4077158972,0.0010000000,407.7158972230,true,false,false,false,true,true,35.0529860000,53.5316760000,0.8441440000,54.3758200000,1.1937000000,90.6266140000,2,0,0,1,1
22,1,0.5674053558,0.0000000000,0.5674053558,0.6117788551,0.0000000000,0.6117788551,0.0010000000,611.7788551020,true,true,false,true,true,false,35.4288870000,51.4774850000,0.5442110000,52.0216960000,1.2154110000,88.6683680000,2,0,0,1,1
24,0,-0.6099760423,-0.0000000000,0.6099760423,0.3798347197,0.0000000000,0.3798347197,0.0010000000,379.8347196640,true,false,false,false,true,true,36.2539960000,51.3569190000,0.5495720000,51.9064910000,1.1154430000,89.2788240000,2,0,0,1,1
26,1,0.5238755817,-0.0000000000,0.5238755817,0.6032034896,0.0000000000,0.6032034896,0.0010000000,603.2034895890,true,true,false,true,true,false,42.3105320000,56.3155940000,1.6912880000,58.0068820000,2.4237590000,102.7444390000,2,0,0,1,1
29,0,-0.5473907205,0.0000000000,0.5473907205,0.3921640281,-0.0000000000,0.3921640281,0.0010000000,392.1640280580,true,false,false,false,true,true,38.0863650000,52.9297550000,0.5496110000,53.4793660000,1.1249210000,92.6932670000,2,0,0,1,1
