row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3
1,0,-0.58311657515703808,0.38512603469406348,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.93822884368795645,-0.31752402836399352,-1.0387562652481219,-1.0609142233227573
4,0,-0.69263970064143321,0.36354997897363761,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.78314969597093909,0.95257208509198532,-1.0387562652481219,-1.0609142233227573
18,0,-0.44471501535183527,0.41239114197568844,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,0.30240433804818678,1.3759374562439777,-0.83813810243196107,-0.89025777989282329
20,0,-0.47691067275700877,0.40604859746686928,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.16283310510286675,0.52920671393999208,-0.83813810243196107,-1.0609142233227573
22,0,-0.90306481035074393,0.32209623236090346,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-1.4034662868390113,0.95257208509198532,-1.3062471490030032,-1.0609142233227573
27,0,-0.59028760678298953,0.38371334146375108,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.47299140053690286,0.74088939951598864,-0.9718835443094016,-1.0609142233227573
28,0,-0.58401051954966898,0.38494992764871522,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.47299140053690286,0.52920671393999208,-1.0387562652481219,-1.0609142233227573
35,0,-0.63501634451618905,0.37490178013031072,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.78314969597093909,0.10584134278799973,-1.1725017071255626,-1.0609142233227573
38,0,-0.77692031904738745,0.34694669714766468,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-1.713624582273046,-0.31752402836399352,-1.1056289861868422,-1.0609142233227573
48,0,-0.60010834434382865,0.38177865616426576,false,flipguard_tabular_validation_v2,sha256:b08ff0ac9ced566c1fccb4b7521b3a279cdb41f63900a3e7350e9b8f4f3e42b4,sha256:a830c34eb056fb4b393e6d9026eee1d18f6573b0c9756ca98e96d040ecd794da,raw,selected_feature_standardization_v1,-0.3179122528198855,1.164254770667982,-0.9718835443094016,-1.0609142233227573
