row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
0,0,-0.1241759767,-0.1241759618,0.0000000149,0.4755449916,0.0000000000,0.4755449916,0.0010000000,475.5449916020,true,false,false,false,true,true,71.2219990000,7.0733640000,20.3502100000,27.4235740000,33.8761880000,132.5256390000,2,2,2,1,1
1,1,0.1486879600,0.1486879562,0.0000000038,0.5292783793,-0.0000000000,0.5292783793,0.0010000000,529.2783792760,true,true,false,true,true,false,65.7333780000,3.8847100000,22.2990920000,26.1838020000,36.0770640000,127.9991630000,2,2,2,1,1
3,0,-0.2395639290,-0.2395639364,0.0000000074,0.4528609011,0.0000000000,0.4528609011,0.0010000000,452.8609011220,true,false,false,false,true,true,68.3365830000,4.2686400000,20.2187880000,24.4874280000,33.6861120000,126.5134800000,2,2,2,1,1
4,0,-0.0203606767,-0.0203606745,0.0000000022,0.4959889805,0.0000000000,0.4959889805,0.0010000000,495.9889804520,true,false,false,false,true,true,66.3325730000,6.7047270000,18.1785900000,24.8833170000,30.7318680000,121.9518850000,2,2,2,1,1
5,0,-0.2026731644,-0.2026731676,0.0000000032,0.4601066870,-0.0000000000,0.4601066870,0.0010000000,460.1066869500,true,false,false,false,true,true,86.6105060000,5.3744560000,26.8121270000,32.1865830000,49.3024880000,168.1044970000,2,2,2,1,1
6,1,0.4305651988,0.4305652015,0.0000000028,0.5845020604,-0.0000000000,0.5845020604,0.0010000000,584.5020604420,true,true,false,true,true,false,95.5669450000,3.4281630000,52.5261730000,55.9543360000,38.0176090000,189.5431480000,2,2,2,1,1
9,0,-0.7144641126,-0.7144641131,0.0000000006,0.3607093883,-0.0000000000,0.3607093883,0.0010000000,360.7093882760,true,false,false,false,true,true,69.1670130000,3.3025770000,20.0271850000,23.3297620000,30.6994060000,123.2004580000,2,2,2,1,1
10,1,0.3199837432,0.3199837499,0.0000000067,0.5629057454,0.0000000000,0.5629057454,0.0010000000,562.9057453910,true,true,false,true,true,false,69.1771110000,3.9199860000,34.8264410000,38.7464270000,30.3987180000,138.3270940000,2,2,2,1,1
15,0,0.0087208110,0.0087208217,0.0000000107,0.5017179971,0.0000000000,0.5017179971,0.0010000000,501.7179971150,true,true,false,true,false,true,81.0370280000,4.7009220000,19.0670220000,23.7679440000,32.2580320000,137.0670210000,2,2,2,1,1
17,1,0.0728884761,0.0728884670,0.0000000091,0.5143574809,0.0000000000,0.5143574809,0.0010000000,514.3574808540,true,true,false,true,true,false,67.1213530000,6.5894460000,20.2525670000,26.8420130000,30.7130970000,124.6803700000,2,2,2,1,1
18,1,0.2789904800,0.2789904666,0.0000000134,0.5548742629,0.0000000000,0.5548742629,0.0010000000,554.8742628960,true,true,false,true,true,false,73.0013410000,4.0417750000,20.9862990000,25.0280740000,33.1302980000,131.1636110000,2,2,2,1,1
20,1,0.1651072878,0.1651072842,0.0000000036,0.5325081321,-0.0000000000,0.5325081321,0.0010000000,532.5081321190,true,true,false,true,true,false,81.1604690000,7.0344010000,17.4207730000,24.4551740000,38.7919780000,144.4117700000,2,2,2,1,1
21,1,0.0626139209,0.0626139216,0.0000000007,0.5123339605,-0.0000000000,0.5123339605,0.0010000000,512.3339605080,true,true,false,true,true,false,70.4254380000,3.3676500000,28.0599520000,31.4276020000,32.8703420000,134.7297450000,2,2,2,1,1
23,0,-0.3281621457,-0.3281621527,0.0000000070,0.4354934169,0.0000000000,0.4354934169,0.0010000000,435.4934169450,true,false,false,false,true,true,66.8123070000,3.7540450000,19.3696860000,23.1237310000,31.3288030000,121.2702510000,2,2,2,1,1
28,0,-0.1736702812,-0.1736702738,0.0000000075,0.4658079071,-0.0000000000,0.4658079071,0.0010000000,465.8079071270,true,false,false,false,true,true,67.3543800000,3.2718500000,18.4746400000,21.7464900000,37.8650340000,126.9706130000,2,2,2,1,1
32,1,0.2052595909,0.2052595931,0.0000000022,0.5404015478,-0.0000000000,0.5404015478,0.0010000000,540.4015478330,true,true,false,true,true,false,68.8600610000,3.6573230000,22.6880970000,26.3454200000,35.5772190000,130.7875120000,2,2,2,1,1
33,1,0.2486109564,0.2486109513,0.0000000051,0.5489148944,0.0000000000,0.5489148944,0.0010000000,548.9148944070,true,true,false,true,true,false,68.3753970000,5.4328650000,22.1914810000,27.6243460000,32.9423760000,128.9459860000,2,2,2,1,1
34,0,-0.5243473079,-0.5243473042,0.0000000037,0.3972802367,-0.0000000000,0.3972802367,0.0010000000,397.2802367440,true,false,false,false,true,true,65.3974020000,3.5364260000,19.0514170000,22.5878430000,29.1569030000,117.1463570000,2,2,2,1,1
35,1,0.2686178432,0.2686178466,0.0000000034,0.5528401860,0.0000000000,0.5528401860,0.0010000000,552.8401860410,true,true,false,true,true,false,68.2523760000,3.9752750000,19.3404100000,23.3156850000,35.4879830000,127.0607120000,2,2,2,1,1
38,1,0.2182399987,0.2182399934,0.0000000053,0.5429517018,0.0000000000,0.5429517018,0.0010000000,542.9517018040,true,true,false,true,true,false,69.4804650000,7.9294710000,18.3848010000,26.3142720000,28.4448910000,124.2438560000,2,2,2,1,1
39,1,0.0931326404,0.0931326397,0.0000000007,0.5183438989,0.0000000000,0.5183438989,0.0010000000,518.3438989430,true,true,false,true,true,false,64.1178860000,3.3483830000,20.7337740000,24.0821570000,30.6233950000,118.8277370000,2,2,2,1,1
43,1,0.4334027460,0.4334027475,0.0000000015,0.5850547030,-0.0000000000,0.5850547030,0.0010000000,585.0547030480,true,true,false,true,true,false,78.9398170000,3.8733790000,20.2985030000,24.1718820000,37.4046740000,140.5212420000,2,2,2,1,1
47,1,0.2455866667,0.2455866768,0.0000000100,0.5483213253,-0.0000000000,0.5483213253,0.0010000000,548.3213252520,true,true,false,true,true,false,86.8989140000,9.3406640000,25.7495830000,35.0902470000,38.3190560000,160.3131060000,2,2,2,1,1
51,1,0.1576632644,0.1576632669,0.0000000025,0.5310439865,-0.0000000000,0.5310439865,0.0010000000,531.0439865050,true,true,false,true,true,false,76.5601660000,9.4814530000,28.0565720000,37.5380250000,34.3663640000,148.4685620000,2,2,2,1,1
54,1,0.2332083471,0.2332083589,0.0000000118,0.5458913112,-0.0000000000,0.5458913112,0.0010000000,545.8913111760,true,true,false,true,true,false,85.7775930000,4.4526860000,38.2142390000,42.6669250000,45.9176600000,174.3667780000,2,2,2,1,1
56,0,-0.3490803359,-0.3490803373,0.0000000014,0.4314013255,-0.0000000000,0.4314013255,0.0010000000,431.4013254620,true,false,false,false,true,true,69.9674750000,5.0326540000,38.6172550000,43.6499090000,38.9036980000,152.5273950000,2,2,2,1,1
57,1,0.2363063995,0.2363063974,0.0000000020,0.5464995786,-0.0000000000,0.5464995786,0.0010000000,546.4995786190,true,true,false,true,true,false,76.4493480000,5.3532510000,22.5902630000,27.9435140000,37.6475570000,142.0441560000,2,2,2,1,1
61,0,-0.3483722678,-0.3483722698,0.0000000020,0.4315397816,0.0000000000,0.4315397816,0.0010000000,431.5397815950,true,false,false,false,true,true,75.1831320000,3.2949040000,24.4075040000,27.7024080000,39.8169620000,142.7073610000,2,2,2,1,1
62,0,-0.2842167997,-0.2842168036,0.0000000039,0.4441011257,-0.0000000000,0.4441011257,0.0010000000,444.1011256670,true,false,false,false,true,true,64.2280930000,5.2956630000,17.3742000000,22.6698630000,31.7991460000,118.7022010000,2,2,2,1,1
63,1,0.3989298370,0.3989298377,0.0000000008,0.5783352271,-0.0000000000,0.5783352271,0.0010000000,578.3352271050,true,true,false,true,true,false,65.9797400000,3.3012150000,18.6434170000,21.9446320000,31.9162110000,119.8450920000,2,2,2,1,1
66,1,0.1186545797,0.1186545780,0.0000000017,0.5233682701,0.0000000000,0.5233682701,0.0010000000,523.3682700890,true,true,false,true,true,false,68.3145820000,3.2374250000,19.8635970000,23.1010220000,32.5885520000,124.0086950000,2,2,2,1,1
67,0,-1.0353464100,-1.0353464153,0.0000000053,0.3004760832,0.0000000000,0.3004760832,0.0010000000,300.4760832140,true,false,false,false,true,true,68.9613860000,6.1628350000,17.3861470000,23.5489820000,32.9792750000,125.4935510000,2,2,2,1,1
68,1,0.2837184587,0.2837184569,0.0000000019,0.5558011834,0.0000000000,0.5558011834,0.0010000000,555.8011833810,true,true,false,true,true,false,67.5797780000,5.9517740000,18.3964840000,24.3482580000,33.2744490000,125.2070330000,2,2,2,1,1
70,0,-0.6737084989,-0.6737084944,0.0000000045,0.3685025654,-0.0000000000,0.3685025654,0.0010000000,368.5025654350,true,false,false,false,true,true,72.3588970000,4.3258930000,17.2123510000,21.5382440000,36.4390430000,130.3401520000,2,2,2,1,1
72,0,-0.2511510588,-0.2511510568,0.0000000020,0.4505866087,0.0000000000,0.4505866087,0.0010000000,450.5866086950,true,false,false,false,true,true,65.4891700000,5.5267660000,22.6018750000,28.1286410000,40.1893610000,133.8116820000,2,2,2,1,1
77,1,0.1937817959,0.1937817941,0.0000000018,0.5381459067,-0.0000000000,0.5381459067,0.0010000000,538.1459066950,true,true,false,true,true,false,67.3168400000,5.1138970000,19.3790520000,24.4929490000,33.2409160000,125.0550530000,2,2,2,1,1
79,1,0.2086293670,0.2086293601,0.0000000069,0.5410636619,-0.0000000000,0.5410636619,0.0010000000,541.0636619100,true,true,false,true,true,false,69.1855510000,3.3613080000,20.7097900000,24.0710980000,30.8853600000,124.1468690000,2,2,2,1,1
80,1,0.3460427943,0.3460427973,0.0000000030,0.5680046821,0.0000000000,0.5680046821,0.0010000000,568.0046820520,true,true,false,true,true,false,66.2140900000,5.6026630000,19.8249450000,25.4276080000,33.2858100000,124.9321880000,2,2,2,1,1
82,0,-0.2905094648,-0.2905094560,0.0000000088,0.4428677065,0.0000000000,0.4428677065,0.0010000000,442.8677064900,true,false,false,false,true,true,70.4075650000,4.6747330000,24.6632840000,29.3380170000,29.4820980000,129.2313960000,2,2,2,1,1
83,1,0.2819462417,0.2819462411,0.0000000006,0.5554537578,0.0000000000,0.5554537578,0.0010000000,555.4537578280,true,true,false,true,true,false,67.6027010000,3.9617250000,19.8511040000,23.8128290000,34.9691090000,126.3889060000,2,2,2,1,1
87,0,-0.5909272608,-0.5909272477,0.0000000130,0.3844127251,0.0000000000,0.3844127251,0.0010000000,384.4127250740,true,false,false,false,true,true,63.4738880000,4.9638350000,19.2618420000,24.2256770000,41.5901200000,129.2942340000,2,2,2,1,1
88,0,-0.4106970647,-0.4106970703,0.0000000056,0.4193697708,-0.0000000000,0.4193697708,0.0010000000,419.3697707640,true,false,false,false,true,true,66.9259710000,4.9271670000,18.3284110000,23.2555780000,28.6952500000,118.8804150000,2,2,2,1,1
