row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
0,0,-0.5801922437,-0.5801923197,0.0000000760,0.3864833523,0.0000000000,0.3864833523,0.0010000000,386.4833523070,true,false,false,false,true,true,53.0378930000,20.7449850000,24.5870110000,45.3319960000,44.9186320000,143.2929490000,2,2,2,1,1
5,0,-0.6431947135,-0.6431946944,0.0000000191,0.3743549986,0.0000000000,0.3743549986,0.0010000000,374.3549986130,true,false,false,false,true,true,45.7789510000,2.7080620000,21.8451050000,24.5531670000,35.3097440000,105.6456890000,2,2,2,1,1
6,1,0.5157085874,0.5157086193,0.0000000318,0.6010459699,-0.0000000000,0.6010459699,0.0010000000,601.0459698960,true,true,false,true,true,false,38.8511240000,2.3234100000,32.1501840000,34.4735940000,39.4474730000,112.7768020000,2,2,2,1,1
7,1,0.2951142454,0.2951143614,0.0000001160,0.5580346975,0.0000000000,0.5580346975,0.0010000000,558.0346974880,true,true,false,true,true,false,36.1749520000,5.0226060000,16.7422340000,21.7648400000,37.8742410000,95.8172690000,2,2,2,1,1
9,1,0.4085414253,0.4085415373,0.0000001120,0.5802099086,0.0000000000,0.5802099086,0.0010000000,580.2099085590,true,true,false,true,true,false,37.8976310000,6.0559350000,19.6961030000,25.7520380000,81.7675990000,145.4215540000,2,2,2,1,1
11,0,-0.5469522503,-0.5469523002,0.0000000498,0.3929049045,-0.0000000000,0.3929049045,0.0010000000,392.9049045430,true,false,false,false,true,true,45.1987180000,11.6478530000,23.6994160000,35.3472690000,69.2758450000,149.8264000000,2,2,2,1,1
12,0,-0.3109905089,-0.3109904337,0.0000000752,0.4388551797,0.0000000000,0.4388551797,0.0010000000,438.8551796580,true,false,false,false,true,true,66.7199050000,2.7431880000,35.9574540000,38.7006420000,64.1670290000,169.5926250000,2,2,2,1,1
13,0,-0.2845655330,-0.2845658907,0.0000003577,0.4440327637,0.0000000000,0.4440327637,0.0010000000,444.0327636730,true,false,false,false,true,true,48.5296030000,3.5102370000,36.6436860000,40.1539230000,52.1627910000,140.8498240000,2,2,2,1,1
14,0,-0.3722925155,-0.3722926852,0.0000001696,0.4268647760,-0.0000000000,0.4268647760,0.0010000000,426.8647759670,true,false,false,false,true,true,56.7894340000,3.3820370000,31.6750580000,35.0570950000,33.7754650000,125.6257900000,2,2,2,1,1
19,0,-0.3804383105,-0.3804382181,0.0000000924,0.4252739012,-0.0000000000,0.4252739012,0.0010000000,425.2739012100,true,false,false,false,true,true,32.5071400000,6.6581840000,22.6732350000,29.3314190000,33.7689270000,95.6114730000,2,2,2,1,1
20,0,0.0694755350,0.0694753364,0.0000001986,0.5136853390,0.0000000000,0.5136853390,0.0010000000,513.6853389990,true,true,false,true,false,true,35.2197450000,3.6014650000,19.1558190000,22.7572840000,45.5940340000,103.5755300000,2,2,2,1,1
21,0,-0.3704806564,-0.3704807453,0.0000000889,0.4272187133,0.0000000000,0.4272187133,0.0010000000,427.2187133320,true,false,false,false,true,true,34.0638150000,3.6165710000,19.7838630000,23.4004340000,30.9929230000,88.4608090000,2,2,2,1,1
23,1,0.2176256565,0.2176256034,0.0000000532,0.5428310265,0.0000000000,0.5428310265,0.0010000000,542.8310265230,true,true,false,true,true,false,33.7867500000,5.7394910000,23.8356160000,29.5751070000,33.5323530000,96.8975570000,2,2,2,1,1
26,1,0.1818232935,0.1818233168,0.0000000233,0.5357951447,0.0000000000,0.5357951447,0.0010000000,535.7951447160,true,true,false,true,true,false,35.8749490000,2.2298450000,19.1890310000,21.4188760000,44.4683560000,101.7660480000,2,2,2,1,1
27,0,-0.4822152305,-0.4822151660,0.0000000645,0.4054521206,-0.0000000000,0.4054521206,0.0010000000,405.4521205720,true,false,false,false,true,true,39.6787980000,3.0751660000,18.2554590000,21.3306250000,32.5326680000,93.5450360000,2,2,2,1,1
