row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
1,1,0.0274109587,0.0000000000,0.0274109587,0.5053999589,0.0000000000,0.5053999589,0.0010000000,505.3999588660,true,true,false,true,true,false,72.5872210000,63.9716820000,0.7230170000,64.6946990000,1.3756820000,138.6602760000,2,0,0,1,1
3,0,-0.0604806347,-0.0000000000,0.0604806347,0.4880853150,0.0000000000,0.4880853150,0.0010000000,488.0853149710,true,false,false,false,true,true,63.2945410000,67.1626350000,0.5619340000,67.7245690000,1.1332270000,132.1546620000,2,0,0,1,1
5,0,-0.0777147107,-0.0000000000,0.0777147107,0.4846902020,-0.0000000000,0.4846902020,0.0010000000,484.6902020010,true,false,false,false,true,true,64.6271370000,66.5570030000,0.5875620000,67.1445650000,1.1389480000,132.9138670000,2,0,0,1,1
6,1,0.0928481128,-0.0000000000,0.0928481128,0.5182910782,-0.0000000000,0.5182910782,0.0010000000,518.2910782290,true,true,false,true,true,false,70.2056600000,76.8823600000,2.4882300000,79.3705900000,1.6102120000,151.1898090000,2,0,0,1,1
9,0,-0.6024123911,-0.0000000000,0.6024123911,0.3813247589,-0.0000000000,0.3813247589,0.0010000000,381.3247589470,true,false,false,false,true,true,100.1689310000,207.8720960000,0.5577660000,208.4298620000,1.1663480000,309.7682290000,2,0,0,1,1
12,0,-0.0334904213,0.0000000000,0.0334904213,0.4934023870,-0.0000000000,0.4934023870,0.0010000000,493.4023869990,true,false,false,false,true,true,182.7158270000,104.3714730000,0.5535590000,104.9250320000,1.7357680000,289.3790000000,2,0,0,1,1
13,0,0.0160075371,-0.0000000000,0.0160075371,0.5031534848,0.0000000000,0.5031534848,0.0010000000,503.1534848000,true,true,false,true,false,true,71.0529360000,65.8271540000,0.8335440000,66.6606980000,1.7066230000,139.4250550000,2,0,0,1,1
14,1,0.0347359732,0.0000000000,0.0347359732,0.5068429867,-0.0000000000,0.5068429867,0.0010000000,506.8429867270,true,true,false,true,true,false,143.6400210000,61.1042710000,0.7326350000,61.8369060000,1.2402480000,206.7203600000,2,0,0,1,1
15,0,-0.0169490596,0.0000000000,0.0169490596,0.4966610353,0.0000000000,0.4966610353,0.0010000000,496.6610352530,true,false,false,false,true,true,80.2351230000,64.1061790000,0.5658920000,64.6720710000,1.1470430000,146.0572120000,2,0,0,1,1
18,1,0.0416852168,-0.0000000000,0.0416852168,0.5082119877,-0.0000000000,0.5082119877,0.0010000000,508.2119877070,true,true,false,true,true,false,90.7168180000,91.9714580000,0.5503030000,92.5217610000,1.1720200000,184.4129320000,2,0,0,1,1
20,1,0.0290803663,-0.0000000000,0.0290803663,0.5057288322,0.0000000000,0.5057288322,0.0010000000,505.7288321640,true,true,false,true,true,false,100.1427620000,57.5382390000,0.6821500000,58.2203890000,1.3549120000,159.7207280000,2,0,0,1,1
22,1,0.0689711399,0.0000000000,0.0689711399,0.5135873146,0.0000000000,0.5135873146,0.0010000000,513.5873145560,true,true,false,true,true,false,63.7564880000,57.8772150000,1.3085950000,59.1858100000,1.5446490000,124.4896430000,2,0,0,1,1
25,1,0.0279865952,-0.0000000000,0.0279865952,0.5055133593,-0.0000000000,0.5055133593,0.0010000000,505.5133592580,true,true,false,true,true,false,58.2992970000,60.1771860000,0.7258720000,60.9030580000,2.4860750000,121.6907350000,2,0,0,1,1
26,1,0.0433987423,0.0000000000,0.0433987423,0.5085495522,-0.0000000000,0.5085495522,0.0010000000,508.5495522380,true,true,false,true,true,false,68.4998900000,61.7572610000,0.5481290000,62.3053900000,1.1241700000,131.9321340000,2,0,0,1,1
30,1,0.0277557892,-0.0000000000,0.0277557892,0.5054678905,0.0000000000,0.5054678905,0.0010000000,505.4678904810,true,true,false,true,true,false,61.3240130000,59.6961430000,0.5773130000,60.2734560000,1.1211240000,122.7212580000,2,0,0,1,1
36,1,0.0129457334,0.0000000000,0.0129457334,0.5025503095,0.0000000000,0.5025503095,0.0010000000,502.5503094870,true,true,false,true,true,false,69.4685480000,59.0889840000,0.8361090000,59.9250930000,1.1330360000,130.5301130000,2,0,0,1,1
39,1,0.0133375185,-0.0000000000,0.0133375185,0.5026274911,-0.0000000000,0.5026274911,0.0010000000,502.6274911390,true,true,false,true,true,false,65.8741320000,67.0516620000,0.7177270000,67.7693890000,1.1719900000,134.8180550000,2,0,0,1,1
40,1,0.0147742148,-0.0000000000,0.0147742148,0.5029105203,0.0000000000,0.5029105203,0.0010000000,502.9105203200,true,true,false,true,true,false,65.9696910000,65.0954310000,0.5484590000,65.6438900000,1.1227070000,132.7392140000,2,0,0,1,1
41,0,-0.0958248824,0.0000000000,0.0958248824,0.4811224982,0.0000000000,0.4811224982,0.0010000000,481.1224981740,true,false,false,false,true,true,71.5030660000,70.7566190000,0.5909690000,71.3475880000,1.2149400000,144.0697610000,2,0,0,1,1
43,1,0.0475442800,0.0000000000,0.0475442800,0.5093662232,0.0000000000,0.5093662232,0.0010000000,509.3662231630,true,true,false,true,true,false,64.3596910000,52.5757160000,0.6288400000,53.2045560000,1.8456040000,119.4130060000,2,0,0,1,1
44,1,0.0287700953,0.0000000000,0.0287700953,0.5056677088,0.0000000000,0.5056677088,0.0010000000,505.6677087830,true,true,false,true,true,false,66.4647160000,53.4986180000,0.5987340000,54.0973520000,1.3861020000,121.9507730000,2,0,0,1,1
