run_id,split_seed,dataset_id,model_id,tag,status,exit_code,outcome,result_path,selection_path,audit_path,manifest_path,stdout_log
full_floor18_keys3_locked_audit_keys3,1,banknote,linear_poly3,directv1_full_floor18_keys3_seed1_banknote_linear_poly3_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_banknote_linear_poly3_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_banknote_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/banknote/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/banknote/linear_poly3/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_banknote_linear_poly3_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,banknote,mlp_square_linear_score,directv1_full_floor18_keys3_seed1_banknote_mlp_square_linear_score_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_banknote_mlp_square_linear_score_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_banknote_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/banknote/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/banknote/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_banknote_mlp_square_linear_score_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,digits_binary,linear_poly3,directv1_full_floor18_keys3_seed1_digits_binary_linear_poly3_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_digits_binary_linear_poly3_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_digits_binary_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/digits_binary/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/digits_binary/linear_poly3/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_digits_binary_linear_poly3_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,digits_binary,mlp_square_linear_score,directv1_full_floor18_keys3_seed1_digits_binary_mlp_square_linear_score_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_digits_binary_mlp_square_linear_score_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_digits_binary_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/digits_binary/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/digits_binary/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_digits_binary_mlp_square_linear_score_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,iris_binary,linear_poly3,directv1_full_floor18_keys3_seed1_iris_binary_linear_poly3_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_iris_binary_linear_poly3_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_iris_binary_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/iris_binary/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/iris_binary/linear_poly3/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_iris_binary_linear_poly3_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,iris_binary,mlp_square_linear_score,directv1_full_floor18_keys3_seed1_iris_binary_mlp_square_linear_score_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_iris_binary_mlp_square_linear_score_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_iris_binary_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/iris_binary/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/iris_binary/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_iris_binary_mlp_square_linear_score_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,mnist_pool16,linear_poly3,directv1_full_floor18_keys3_seed1_mnist_pool16_linear_poly3_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_mnist_pool16_linear_poly3_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_mnist_pool16_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/mnist_pool16/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/mnist_pool16/linear_poly3/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_mnist_pool16_linear_poly3_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,mnist_pool16,mlp_square_linear_score,directv1_full_floor18_keys3_seed1_mnist_pool16_mlp_square_linear_score_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_mnist_pool16_mlp_square_linear_score_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_mnist_pool16_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/mnist_pool16/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/mnist_pool16/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_mnist_pool16_mlp_square_linear_score_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,wdbc,linear_poly3,directv1_full_floor18_keys3_seed1_wdbc_linear_poly3_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_wdbc_linear_poly3_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_wdbc_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/wdbc/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/wdbc/linear_poly3/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_wdbc_linear_poly3_locked_audit_keys3.txt
full_floor18_keys3_locked_audit_keys3,1,wdbc,mlp_square_linear_score,directv1_full_floor18_keys3_seed1_wdbc_mlp_square_linear_score_locked_audit_keys3,ok,0,LOCKED_AUDIT_PASS,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_wdbc_mlp_square_linear_score_locked_audit_keys3.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_wdbc_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/wdbc/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/wdbc/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/logs/directv1_full_floor18_keys3_seed1_wdbc_mlp_square_linear_score_locked_audit_keys3.txt
