row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
1,1,-0.1055271430,-0.1055271407,0.0000000023,0.4792158534,-0.0000000000,0.4792158534,0.0010000000,479.2158534150,true,false,false,false,false,false,156.8306190000,13.8192490000,20.0389710000,33.8582200000,35.5204440000,226.2137220000,2,2,2,1,1
2,1,0.3347408714,0.3347408719,0.0000000005,0.5657939189,-0.0000000000,0.5657939189,0.0010000000,565.7939188720,true,true,false,true,true,false,129.3155390000,5.7972640000,19.3644250000,25.1616890000,33.6971780000,188.1787940000,2,2,2,1,1
3,1,0.1354352218,0.1354352040,0.0000000178,0.5266708017,-0.0000000000,0.5266708017,0.0010000000,526.6708017040,true,true,false,true,true,false,133.2253210000,8.5249280000,16.8156570000,25.3405850000,53.7430420000,212.3128650000,2,2,2,1,1
8,0,-0.0111237920,-0.0111238019,0.0000000098,0.4978086185,-0.0000000000,0.4978086185,0.0010000000,497.8086184740,true,false,false,false,true,true,231.6037780000,8.1015930000,17.6523780000,25.7539710000,29.2748780000,286.6384270000,2,2,2,1,1
11,0,-0.1682420958,-0.1682420954,0.0000000004,0.4668753558,0.0000000000,0.4668753558,0.0010000000,466.8753557780,true,false,false,false,true,true,152.8496290000,18.3064540000,46.3159880000,64.6224420000,35.8074380000,253.2837770000,2,2,2,1,1
14,0,-0.3829112556,-0.3829112385,0.0000000172,0.4247910540,-0.0000000000,0.4247910540,0.0010000000,424.7910540130,true,false,false,false,true,true,143.4420590000,6.3610980000,18.1155470000,24.4766450000,36.3247320000,204.2481740000,2,2,2,1,1
15,1,0.0123465162,0.0123465197,0.0000000035,0.5024322562,0.0000000000,0.5024322562,0.0010000000,502.4322561610,true,true,false,true,true,false,127.4552930000,7.5272660000,17.7450710000,25.2723370000,27.1810740000,179.9137440000,2,2,2,1,1
18,0,-0.1831618485,-0.1831618410,0.0000000076,0.4639416949,-0.0000000000,0.4639416949,0.0010000000,463.9416948840,true,false,false,false,true,true,138.6495850000,9.1982170000,19.7676270000,28.9658440000,59.8855290000,227.5055760000,2,2,2,1,1
25,0,-0.0558642097,-0.0558641951,0.0000000146,0.4889954481,-0.0000000000,0.4889954481,0.0010000000,488.9954480590,true,false,false,false,true,true,407.5480910000,29.0257210000,60.5760400000,89.6017610000,50.3772790000,547.5319100000,2,2,2,1,1
26,0,-0.3430923614,-0.3430923506,0.0000000108,0.4325723497,0.0000000000,0.4325723497,0.0010000000,432.5723496560,true,false,false,false,true,true,171.7411920000,10.3803350000,23.1449300000,33.5252650000,34.1128020000,239.3849310000,2,2,2,1,1
27,0,-0.1198457681,-0.1198457790,0.0000000109,0.4763972691,0.0000000000,0.4763972691,0.0010000000,476.3972690580,true,false,false,false,true,true,165.0732330000,7.7324610000,27.8247010000,35.5571620000,35.9426610000,236.5786380000,2,2,2,1,1
28,1,0.3686350980,0.3686350909,0.0000000071,0.5724207363,-0.0000000000,0.5724207363,0.0010000000,572.4207362990,true,true,false,true,true,false,132.7015230000,10.5339320000,19.5067330000,30.0406650000,34.3046720000,197.0519400000,2,2,2,1,1
