row_id,label,plain_z,ckks_z,z_error,plain_y,ckks_y,y_error,error_budget,error_usage,error_violation,plain_decision,ckks_decision,decision_flip,plain_correct,ckks_correct,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_eval_ms,initial_level,z_level,y_level,z_degree,y_degree
1,1,0.0274109587,-0.0000000000,0.0274109587,0.5053999589,-0.0000000000,0.5053999589,0.0010000000,505.3999588660,true,true,false,true,true,false,76.6444090000,65.4240510000,1.4773930000,66.9014440000,34.0336890000,177.5828190000,2,2,2,1,1
3,0,-0.0604806347,-0.0000000000,0.0604806347,0.4880853150,0.0000000000,0.4880853150,0.0010000000,488.0853149710,true,false,false,false,true,true,65.9888160000,56.1951680000,1.3241850000,57.5193530000,37.9719150000,161.4826600000,2,2,2,1,1
4,0,-0.0086902721,0.0000000000,0.0086902721,0.4982880164,-0.0000000000,0.4982880164,0.0010000000,498.2880164030,true,false,false,false,true,true,86.6841750000,55.7021130000,1.9903150000,57.6924280000,43.8353930000,188.2158840000,2,2,2,1,1
11,1,0.0215452046,-0.0000000000,0.0215452046,0.5042444053,-0.0000000000,0.5042444053,0.0010000000,504.2444053020,true,true,false,true,true,false,74.6469750000,76.3514040000,1.2496960000,77.6011000000,40.6255890000,192.8765300000,2,2,2,1,1
12,0,-0.0334904213,-0.0000000000,0.0334904213,0.4934023870,-0.0000000000,0.4934023870,0.0010000000,493.4023869990,true,false,false,false,true,true,137.4430710000,83.8041600000,2.0873470000,85.8915070000,42.9437950000,266.2830030000,2,2,2,1,1
14,1,0.0347359732,-0.0000000000,0.0347359732,0.5068429867,0.0000000000,0.5068429867,0.0010000000,506.8429867270,true,true,false,true,true,false,99.4306960000,87.0711860000,2.5255400000,89.5967260000,59.1566660000,248.1881150000,2,2,2,1,1
16,0,-0.1333122357,-0.0000000000,0.1333122357,0.4737374896,0.0000000000,0.4737374896,0.0010000000,473.7374895610,true,false,false,false,true,true,88.0965750000,93.4998460000,4.3215100000,97.8213560000,32.7994170000,218.7207440000,2,2,2,1,1
18,1,0.0416852168,0.0000000000,0.0416852168,0.5082119877,-0.0000000000,0.5082119877,0.0010000000,508.2119877070,true,true,false,true,true,false,72.0891010000,56.3745690000,2.5465940000,58.9211630000,36.2192100000,167.2332720000,2,2,2,1,1
19,1,0.0647212259,-0.0000000000,0.0647212259,0.5127500815,0.0000000000,0.5127500815,0.0010000000,512.7500815080,true,true,false,true,true,false,70.9381000000,63.2503980000,4.3999070000,67.6503050000,35.8387170000,174.4317900000,2,2,2,1,1
21,1,0.0196742927,0.0000000000,0.0196742927,0.5038758357,-0.0000000000,0.5038758357,0.0010000000,503.8758356720,true,true,false,true,true,false,81.4431210000,54.7246070000,1.2479820000,55.9725890000,35.2959470000,172.7146230000,2,2,2,1,1
